file,timestamp,view,background,threshold,n_det,omega_count,omega_score,flags,note
cap_000301,2026-09-11T15:04:36.082,horizontal,,,0,8,0.9255,YOLO-omega,
cap_000302,2026-09-11T15:04:36.206,horizontal,,,0,8,0.9226,YOLO-omega,
cap_000303,2026-09-11T15:04:36.309,horizontal,,,0,7,0.9237,YOLO-omega,
cap_000304,2026-09-11T15:04:36.428,horizontal,,,0,7,0.9217,YOLO-omega,
cap_000305,2026-09-11T15:04:36.522,horizontal,,,0,7,0.9209,YOLO-omega,
cap_000306,2026-09-11T15:04:36.655,horizontal,,,0,8,0.9257,YOLO-omega,
cap_000307,2026-09-11T15:04:36.746,horizontal,,,0,9,0.9284,YOLO-omega,
cap_000308,2026-09-11T15:04:36.870,horizontal,,,0,9,0.9321,YOLO-omega,
cap_000309,2026-09-11T15:04:36.995,horizontal,,,0,8,0.9398,YOLO-omega,
cap_000310,2026-09-11T15:04:37.090,horizontal,,,0,8,0.8763,YOLO-omega,
cap_000311,2026-09-11T15:04:37.221,horizontal,,,0,8,0.9259,YOLO-omega,
cap_000312,2026-09-11T15:04:37.318,horizontal,,,0,8,0.9262,YOLO-omega,
cap_000313,2026-09-11T15:04:37.444,horizontal,,,0,8,0.9234,YOLO-omega,
cap_000314,2026-09-11T15:04:37.539,horizontal,,,0,8,0.9519,YOLO-omega,
cap_000315,2026-09-11T15:04:37.675,horizontal,,,0,8,0.9287,YOLO-omega,
cap_000316,2026-09-11T15:04:37.794,horizontal,,,0,8,0.9534,YOLO-omega,
cap_000317,2026-09-11T15:04:37.914,horizontal,,,0,8,0.9446,YOLO-omega,
cap_000318,2026-09-11T15:04:38.032,horizontal,,,0,8,0.9493,YOLO-omega,
cap_000319,2026-09-11T15:04:38.116,horizontal,,,0,8,0.9447,YOLO-omega,
cap_000320,2026-09-11T15:04:38.246,horizontal,,,0,8,0.9483,YOLO-omega,
cap_000321,2026-09-11T15:04:38.341,horizontal,,,0,8,0.9249,YOLO-omega,
cap_000322,2026-09-11T15:04:38.471,horizontal,,,0,8,0.9459,YOLO-omega,
cap_000323,2026-09-11T15:04:38.575,horizontal,,,0,7,0.9458,YOLO-omega,
cap_000324,2026-09-11T15:04:38.697,horizontal,,,0,8,0.9451,YOLO-omega,
cap_000325,2026-09-11T15:04:38.824,horizontal,,,0,9,0.9482,YOLO-omega,
cap_000326,2026-09-11T15:04:38.918,horizontal,,,0,10,0.9392,YOLO-omega,
cap_000327,2026-09-11T15:04:39.048,horizontal,,,0,10,0.9424,YOLO-omega,
cap_000328,2026-09-11T15:04:39.147,horizontal,,,0,10,0.9359,YOLO-omega,
cap_000329,2026-09-11T15:04:39.282,horizontal,,,0,9,0.9401,YOLO-omega,
cap_000330,2026-09-11T15:04:39.380,horizontal,,,0,9,0.9511,YOLO-omega,
cap_000331,2026-09-11T15:04:39.503,horizontal,,,0,8,0.9419,YOLO-omega,
cap_000332,2026-09-11T15:04:39.599,horizontal,,,0,10,0.9498,YOLO-omega,
cap_000333,2026-09-11T15:04:39.726,horizontal,,,0,9,0.9437,YOLO-omega,
cap_000334,2026-09-11T15:04:39.872,horizontal,,,0,10,0.9526,YOLO-omega,
cap_000335,2026-09-11T15:04:39.962,horizontal,,,0,11,0.9522,YOLO-omega,
cap_000336,2026-09-11T15:04:40.075,horizontal,,,0,9,0.9491,YOLO-omega,
cap_000337,2026-09-11T15:04:40.166,horizontal,,,0,10,0.9496,YOLO-omega,
cap_000338,2026-09-11T15:04:40.295,horizontal,,,0,11,0.9511,YOLO-omega,
cap_000339,2026-09-11T15:04:40.388,horizontal,,,0,11,0.9468,YOLO-omega,
cap_000340,2026-09-11T15:04:40.515,horizontal,,,0,9,0.9500,YOLO-omega,
cap_000341,2026-09-11T15:04:40.650,horizontal,,,0,8,0.9513,YOLO-omega,
cap_000342,2026-09-11T15:04:40.741,horizontal,,,0,9,0.9456,YOLO-omega,
cap_000343,2026-09-11T15:04:40.873,horizontal,,,0,9,0.9465,YOLO-omega,
cap_000344,2026-09-11T15:04:40.969,horizontal,,,0,9,0.9348,YOLO-omega,
cap_000345,2026-09-11T15:04:41.097,horizontal,,,0,9,0.9320,YOLO-omega,
cap_000346,2026-09-11T15:04:41.190,horizontal,,,0,9,0.9348,YOLO-omega,
cap_000347,2026-09-11T15:04:41.322,horizontal,,,0,8,0.9461,YOLO-omega,
cap_000348,2026-09-11T15:04:41.418,horizontal,,,0,9,0.9446,YOLO-omega,
cap_000349,2026-09-11T15:04:41.544,horizontal,,,0,8,0.9455,YOLO-omega,
cap_000350,2026-09-11T15:04:41.671,horizontal,,,0,9,0.9449,YOLO-omega,
cap_000351,2026-09-11T15:04:41.768,horizontal,,,0,9,0.9442,YOLO-omega,
cap_000352,2026-09-11T15:04:41.897,horizontal,,,0,9,0.9452,YOLO-omega,
cap_000353,2026-09-11T15:04:41.990,horizontal,,,0,9,0.9441,YOLO-omega,
cap_000354,2026-09-11T15:04:42.121,horizontal,,,0,6,0.9534,YOLO-omega,
cap_000355,2026-09-11T15:04:42.218,horizontal,,,0,8,0.9435,YOLO-omega,
cap_000356,2026-09-11T15:04:42.344,horizontal,,,0,8,0.9327,YOLO-omega,
cap_000357,2026-09-11T15:04:42.443,horizontal,,,0,7,0.9353,YOLO-omega,
cap_000358,2026-09-11T15:04:42.567,horizontal,,,0,10,0.9268,YOLO-omega,
cap_000359,2026-09-11T15:04:42.691,horizontal,,,0,9,0.9346,YOLO-omega,
cap_000360,2026-09-11T15:04:42.788,horizontal,,,0,9,0.9385,YOLO-omega,
cap_000361,2026-09-11T15:04:42.914,horizontal,,,0,9,0.9358,YOLO-omega,
cap_000362,2026-09-11T15:04:43.014,horizontal,,,0,8,0.9297,YOLO-omega,
cap_000363,2026-09-11T15:04:43.141,horizontal,,,0,7,0.9357,YOLO-omega,
cap_000364,2026-09-11T15:04:43.246,horizontal,,,0,7,0.9292,YOLO-omega,
cap_000365,2026-09-11T15:04:43.369,horizontal,,,0,6,0.9411,YOLO-omega,
cap_000366,2026-09-11T15:04:43.494,horizontal,,,0,7,0.9178,YOLO-omega,
cap_000367,2026-09-11T15:04:43.590,horizontal,,,0,6,0.9316,YOLO-omega,
cap_000368,2026-09-11T15:04:43.719,horizontal,,,0,6,0.9426,YOLO-omega,
cap_000369,2026-09-11T15:04:43.814,horizontal,,,0,6,0.9391,YOLO-omega,
cap_000370,2026-09-11T15:04:43.954,horizontal,,,0,6,0.9410,YOLO-omega,
cap_000371,2026-09-11T15:04:44.036,horizontal,,,0,6,0.9453,YOLO-omega,
cap_000372,2026-09-11T15:04:44.167,horizontal,,,0,7,0.9436,YOLO-omega,
cap_000373,2026-09-11T15:04:44.267,horizontal,,,0,7,0.9439,YOLO-omega,
cap_000374,2026-09-11T15:04:44.393,horizontal,,,0,6,0.9439,YOLO-omega,
cap_000375,2026-09-11T15:04:44.527,horizontal,,,0,5,0.9451,YOLO-omega,
cap_000376,2026-09-11T15:04:44.621,horizontal,,,0,5,0.9453,YOLO-omega,
cap_000377,2026-09-11T15:04:44.763,horizontal,,,0,5,0.9426,YOLO-omega,
cap_000378,2026-09-11T15:04:44.872,horizontal,,,0,6,0.9448,YOLO-omega,
cap_000379,2026-09-11T15:04:44.970,horizontal,,,0,5,0.9434,YOLO-omega,
cap_000380,2026-09-11T15:04:45.069,horizontal,,,0,6,0.9399,YOLO-omega,
cap_000381,2026-09-11T15:04:45.192,horizontal,,,0,6,0.9458,YOLO-omega,
cap_000382,2026-09-11T15:04:45.317,horizontal,,,0,6,0.9442,YOLO-omega,
cap_000383,2026-09-11T15:04:45.412,horizontal,,,0,8,0.9465,YOLO-omega,
cap_000384,2026-09-11T15:04:45.549,horizontal,,,0,7,0.9432,YOLO-omega,
cap_000385,2026-09-11T15:04:45.646,horizontal,,,0,6,0.9409,YOLO-omega,
cap_000386,2026-09-11T15:04:45.768,horizontal,,,0,6,0.9350,YOLO-omega,
cap_000387,2026-09-11T15:04:45.867,horizontal,,,0,7,0.9271,YOLO-omega,
cap_000388,2026-09-11T15:04:45.999,horizontal,,,0,7,0.9262,YOLO-omega,
cap_000389,2026-09-11T15:04:46.090,horizontal,,,0,7,0.9407,YOLO-omega,
cap_000390,2026-09-11T15:04:46.211,horizontal,,,0,7,0.9385,YOLO-omega,
cap_000391,2026-09-11T15:04:46.338,horizontal,,,0,7,0.9169,YOLO-omega,
cap_000392,2026-09-11T15:04:46.436,horizontal,,,0,8,0.9412,YOLO-omega,
cap_000393,2026-09-11T15:04:46.570,horizontal,,,0,8,0.9408,YOLO-omega,
cap_000394,2026-09-11T15:04:46.672,horizontal,,,0,7,0.9425,YOLO-omega,
cap_000395,2026-09-11T15:04:46.794,horizontal,,,0,7,0.9305,YOLO-omega,
cap_000396,2026-09-11T15:04:46.885,horizontal,,,0,7,0.9477,YOLO-omega,
cap_000397,2026-09-11T15:04:47.012,horizontal,,,0,7,0.9299,YOLO-omega,
cap_000398,2026-09-11T15:04:47.153,horizontal,,,0,9,0.9439,YOLO-omega,
cap_000399,2026-09-11T15:04:47.250,horizontal,,,0,9,0.9376,YOLO-omega,
cap_000400,2026-09-11T15:04:47.377,horizontal,,,0,9,0.9422,YOLO-omega,
cap_000401,2026-09-11T15:04:47.474,horizontal,,,0,9,0.9470,YOLO-omega,
cap_000402,2026-09-11T15:04:47.596,horizontal,,,0,8,0.9361,YOLO-omega,
cap_000403,2026-09-11T15:04:47.691,horizontal,,,0,7,0.9521,YOLO-omega,
cap_000404,2026-09-11T15:04:47.818,horizontal,,,0,8,0.9474,YOLO-omega,
cap_000405,2026-09-11T15:04:47.918,horizontal,,,0,8,0.9488,YOLO-omega,
cap_000406,2026-09-11T15:04:48.064,horizontal,,,0,10,0.9420,YOLO-omega,
cap_000407,2026-09-11T15:04:48.178,horizontal,,,0,9,0.9387,YOLO-omega,
cap_000408,2026-09-11T15:04:48.270,horizontal,,,0,8,0.9537,YOLO-omega,
cap_000409,2026-09-11T15:04:48.407,horizontal,,,0,9,0.9149,YOLO-omega,
cap_000410,2026-09-11T15:04:48.488,horizontal,,,0,10,0.9446,YOLO-omega,
cap_000411,2026-09-11T15:04:48.620,horizontal,,,0,8,0.9375,YOLO-omega,
cap_000412,2026-09-11T15:04:48.712,horizontal,,,0,8,0.9430,YOLO-omega,
cap_000413,2026-09-11T15:04:48.838,horizontal,,,0,8,0.9355,YOLO-omega,
cap_000414,2026-09-11T15:04:48.935,horizontal,,,0,8,0.9402,YOLO-omega,
cap_000415,2026-09-11T15:04:49.064,horizontal,,,0,9,0.9403,YOLO-omega,
cap_000416,2026-09-11T15:04:49.191,horizontal,,,0,10,0.9437,YOLO-omega,
cap_000417,2026-09-11T15:04:49.288,horizontal,,,0,11,0.9343,YOLO-omega,
cap_000418,2026-09-11T15:04:49.420,horizontal,,,0,11,0.9351,YOLO-omega,
cap_000419,2026-09-11T15:04:49.511,horizontal,,,0,11,0.9384,YOLO-omega,
cap_000420,2026-09-11T15:04:49.639,horizontal,,,0,11,0.9404,YOLO-omega,
cap_000421,2026-09-11T15:04:49.746,horizontal,,,0,11,0.9420,YOLO-omega,
cap_000422,2026-09-11T15:04:49.867,horizontal,,,0,11,0.9509,YOLO-omega,
cap_000423,2026-09-11T15:04:49.990,horizontal,,,0,10,0.9500,YOLO-omega,
cap_000424,2026-09-11T15:04:50.115,horizontal,,,0,11,0.9391,YOLO-omega,
cap_000425,2026-09-11T15:04:50.218,horizontal,,,0,11,0.9352,YOLO-omega,
cap_000426,2026-09-11T15:04:50.314,horizontal,,,0,9,0.9475,YOLO-omega,
cap_000427,2026-09-11T15:04:50.445,horizontal,,,0,9,0.9293,YOLO-omega,
cap_000428,2026-09-11T15:04:50.539,horizontal,,,0,10,0.9320,YOLO-omega,
cap_000429,2026-09-11T15:04:50.662,horizontal,,,0,9,0.9415,YOLO-omega,
cap_000430,2026-09-11T15:04:50.755,horizontal,,,0,11,0.9388,YOLO-omega,
cap_000431,2026-09-11T15:04:50.883,horizontal,,,0,10,0.9366,YOLO-omega,
cap_000432,2026-09-11T15:04:51.021,horizontal,,,0,11,0.9366,YOLO-omega,
cap_000433,2026-09-11T15:04:51.116,horizontal,,,0,11,0.9377,YOLO-omega,
cap_000434,2026-09-11T15:04:51.245,horizontal,,,0,11,0.9412,YOLO-omega,
cap_000435,2026-09-11T15:04:51.349,horizontal,,,0,11,0.9466,YOLO-omega,
cap_000436,2026-09-11T15:04:51.469,horizontal,,,0,10,0.9444,YOLO-omega,
cap_000437,2026-09-11T15:04:51.565,horizontal,,,0,11,0.9430,YOLO-omega,
cap_000438,2026-09-11T15:04:51.693,horizontal,,,0,9,0.9464,YOLO-omega,
cap_000439,2026-09-11T15:04:51.827,horizontal,,,0,8,0.9528,YOLO-omega,
cap_000440,2026-09-11T15:04:51.919,horizontal,,,0,9,0.9355,YOLO-omega,
cap_000441,2026-09-11T15:04:52.046,horizontal,,,0,10,0.9441,YOLO-omega,
cap_000442,2026-09-11T15:04:52.139,horizontal,,,0,10,0.9311,YOLO-omega,
cap_000443,2026-09-11T15:04:52.272,horizontal,,,0,10,0.9363,YOLO-omega,
cap_000444,2026-09-11T15:04:52.365,horizontal,,,0,10,0.9393,YOLO-omega,
cap_000445,2026-09-11T15:04:52.499,horizontal,,,0,10,0.9453,YOLO-omega,
cap_000446,2026-09-11T15:04:52.598,horizontal,,,0,10,0.9497,YOLO-omega,
cap_000447,2026-09-11T15:04:52.717,horizontal,,,0,9,0.9520,YOLO-omega,
cap_000448,2026-09-11T15:04:52.847,horizontal,,,0,9,0.9514,YOLO-omega,
cap_000449,2026-09-11T15:04:52.941,horizontal,,,0,8,0.9507,YOLO-omega,
cap_000450,2026-09-11T15:04:53.072,horizontal,,,0,8,0.9458,YOLO-omega,
cap_000451,2026-09-11T15:04:53.165,horizontal,,,0,9,0.9480,YOLO-omega,
cap_000452,2026-09-11T15:04:53.301,horizontal,,,0,9,0.9495,YOLO-omega,
cap_000453,2026-09-11T15:04:53.393,horizontal,,,0,8,0.9450,YOLO-omega,
cap_000454,2026-09-11T15:04:53.519,horizontal,,,0,10,0.9399,YOLO-omega,
cap_000455,2026-09-11T15:04:53.656,horizontal,,,0,10,0.9439,YOLO-omega,
cap_000456,2026-09-11T15:04:53.747,horizontal,,,0,9,0.9412,YOLO-omega,
cap_000457,2026-09-11T15:04:53.871,horizontal,,,0,9,0.9358,YOLO-omega,
cap_000458,2026-09-11T15:04:53.966,horizontal,,,0,10,0.9474,YOLO-omega,
cap_000459,2026-09-11T15:04:54.091,horizontal,,,0,10,0.9447,YOLO-omega,
cap_000460,2026-09-11T15:04:54.182,horizontal,,,0,10,0.9419,YOLO-omega,
cap_000461,2026-09-11T15:04:54.317,horizontal,,,0,10,0.9390,YOLO-omega,
cap_000462,2026-09-11T15:04:54.416,horizontal,,,0,11,0.9417,YOLO-omega,
cap_000463,2026-09-11T15:04:54.538,horizontal,,,0,10,0.9411,YOLO-omega,
cap_000464,2026-09-11T15:04:54.666,horizontal,,,0,10,0.9459,YOLO-omega,
cap_000465,2026-09-11T15:04:54.764,horizontal,,,0,9,0.9457,YOLO-omega,
cap_000466,2026-09-11T15:04:54.891,horizontal,,,0,10,0.9439,YOLO-omega,
cap_000467,2026-09-11T15:04:54.985,horizontal,,,0,9,0.9414,YOLO-omega,
cap_000468,2026-09-11T15:04:55.115,horizontal,,,0,9,0.9451,YOLO-omega,
cap_000469,2026-09-11T15:04:55.219,horizontal,,,0,9,0.9431,YOLO-omega,
cap_000470,2026-09-11T15:04:55.342,horizontal,,,0,9,0.9601,YOLO-omega,
cap_000471,2026-09-11T15:04:55.442,horizontal,,,0,9,0.9514,YOLO-omega,
cap_000472,2026-09-11T15:04:55.570,horizontal,,,0,9,0.9397,YOLO-omega,
cap_000473,2026-09-11T15:04:55.696,horizontal,,,0,9,0.9502,YOLO-omega,
cap_000474,2026-09-11T15:04:55.789,horizontal,,,0,9,0.9379,YOLO-omega,
cap_000475,2026-09-11T15:04:55.922,horizontal,,,0,8,0.9581,YOLO-omega,
cap_000476,2026-09-11T15:04:56.013,horizontal,,,0,10,0.8964,YOLO-omega,
cap_000477,2026-09-11T15:04:56.144,horizontal,,,0,10,0.9050,YOLO-omega,
cap_000478,2026-09-11T15:04:56.274,horizontal,,,0,8,0.8853,YOLO-omega,
cap_000479,2026-09-11T15:04:56.366,horizontal,,,0,10,0.9532,YOLO-omega,
cap_000480,2026-09-11T15:04:56.494,horizontal,,,0,10,0.9501,YOLO-omega,
cap_000481,2026-09-11T15:04:56.588,horizontal,,,0,10,0.9355,YOLO-omega,
cap_000482,2026-09-11T15:04:56.716,horizontal,,,0,9,0.9398,YOLO-omega,
cap_000483,2026-09-11T15:04:56.813,horizontal,,,0,10,0.9391,YOLO-omega,
cap_000484,2026-09-11T15:04:56.944,horizontal,,,0,10,0.9369,YOLO-omega,
cap_000485,2026-09-11T15:04:57.037,horizontal,,,0,9,0.9421,YOLO-omega,
cap_000486,2026-09-11T15:04:57.169,horizontal,,,0,9,0.9386,YOLO-omega,
cap_000487,2026-09-11T15:04:57.271,horizontal,,,0,11,0.9248,YOLO-omega,
cap_000488,2026-09-11T15:04:57.388,horizontal,,,0,11,0.9400,YOLO-omega,
cap_000489,2026-09-11T15:04:57.520,horizontal,,,0,10,0.9475,YOLO-omega,
cap_000490,2026-09-11T15:04:57.615,horizontal,,,0,10,0.9445,YOLO-omega,
cap_000491,2026-09-11T15:04:57.749,horizontal,,,0,11,0.9509,YOLO-omega,
cap_000492,2026-09-11T15:04:57.872,horizontal,,,0,11,0.9498,YOLO-omega,
cap_000493,2026-09-11T15:04:57.981,horizontal,,,0,11,0.9403,YOLO-omega,
cap_000494,2026-09-11T15:04:58.074,horizontal,,,0,9,0.9359,YOLO-omega,
cap_000495,2026-09-11T15:04:58.192,horizontal,,,0,9,0.9464,YOLO-omega,
cap_000496,2026-09-11T15:04:58.319,horizontal,,,0,9,0.9326,YOLO-omega,
cap_000497,2026-09-11T15:04:58.410,horizontal,,,0,8,0.9397,YOLO-omega,
cap_000498,2026-09-11T15:04:58.540,horizontal,,,0,8,0.9274,YOLO-omega,
cap_000499,2026-09-11T15:04:58.643,horizontal,,,0,8,0.9256,YOLO-omega,
cap_000500,2026-09-11T15:04:58.771,horizontal,,,0,8,0.9361,YOLO-omega,
cap_000501,2026-09-11T15:04:58.868,horizontal,,,0,8,0.9392,YOLO-omega,
cap_000502,2026-09-11T15:04:58.999,horizontal,,,0,8,0.9416,YOLO-omega,
cap_000503,2026-09-11T15:04:59.091,horizontal,,,0,8,0.9442,YOLO-omega,
cap_000504,2026-09-11T15:04:59.218,horizontal,,,0,11,0.9375,YOLO-omega,
cap_000505,2026-09-11T15:04:59.351,horizontal,,,0,8,0.9309,YOLO-omega,
cap_000506,2026-09-11T15:04:59.449,horizontal,,,0,9,0.9391,YOLO-omega,
cap_000507,2026-09-11T15:04:59.566,horizontal,,,0,8,0.9370,YOLO-omega,
cap_000508,2026-09-11T15:04:59.660,horizontal,,,0,9,0.9347,YOLO-omega,
cap_000509,2026-09-11T15:04:59.797,horizontal,,,0,9,0.9571,YOLO-omega,
cap_000510,2026-09-11T15:04:59.893,horizontal,,,0,8,0.9644,YOLO-omega,
cap_000511,2026-09-11T15:05:00.031,horizontal,,,0,11,0.9464,YOLO-omega,
cap_000512,2026-09-11T15:05:00.155,horizontal,,,0,11,0.9622,YOLO-omega,
cap_000513,2026-09-11T15:05:00.255,horizontal,,,0,10,0.9581,YOLO-omega,
cap_000514,2026-09-11T15:05:00.368,horizontal,,,0,9,0.9499,YOLO-omega,
cap_000515,2026-09-11T15:05:00.467,horizontal,,,0,10,0.9456,YOLO-omega,
cap_000516,2026-09-11T15:05:00.591,horizontal,,,0,9,0.9476,YOLO-omega,
cap_000517,2026-09-11T15:05:00.684,horizontal,,,0,9,0.9420,YOLO-omega,
cap_000518,2026-09-11T15:05:00.810,horizontal,,,0,9,0.9406,YOLO-omega,
cap_000519,2026-09-11T15:05:00.911,horizontal,,,0,8,0.9410,YOLO-omega,
cap_000520,2026-09-11T15:05:01.036,horizontal,,,0,8,0.9439,YOLO-omega,
cap_000521,2026-09-11T15:05:01.164,horizontal,,,0,7,0.9414,YOLO-omega,
cap_000522,2026-09-11T15:05:01.265,horizontal,,,0,8,0.9413,YOLO-omega,
cap_000523,2026-09-11T15:05:01.392,horizontal,,,0,7,0.9398,YOLO-omega,
cap_000524,2026-09-11T15:05:01.488,horizontal,,,0,9,0.9497,YOLO-omega,
cap_000525,2026-09-11T15:05:01.629,horizontal,,,0,10,0.9511,YOLO-omega,
cap_000526,2026-09-11T15:05:01.713,horizontal,,,0,8,0.9527,YOLO-omega,
cap_000527,2026-09-11T15:05:01.844,horizontal,,,0,8,0.9522,YOLO-omega,
cap_000528,2026-09-11T15:05:01.943,horizontal,,,0,8,0.9536,YOLO-omega,
cap_000529,2026-09-11T15:05:02.071,horizontal,,,0,8,0.9520,YOLO-omega,
cap_000530,2026-09-11T15:05:02.198,horizontal,,,0,10,0.9494,YOLO-omega,
cap_000531,2026-09-11T15:05:02.298,horizontal,,,0,9,0.9481,YOLO-omega,
cap_000532,2026-09-11T15:05:02.446,horizontal,,,0,8,0.9400,YOLO-omega,
cap_000533,2026-09-11T15:05:02.533,horizontal,,,0,8,0.9358,YOLO-omega,
cap_000534,2026-09-11T15:05:02.639,horizontal,,,0,8,0.9408,YOLO-omega,
cap_000535,2026-09-11T15:05:02.735,horizontal,,,0,7,0.9335,YOLO-omega,
cap_000536,2026-09-11T15:05:02.861,horizontal,,,0,8,0.9375,YOLO-omega,
cap_000537,2026-09-11T15:05:02.993,horizontal,,,0,9,0.9109,YOLO-omega,
cap_000538,2026-09-11T15:05:03.089,horizontal,,,0,9,0.9366,YOLO-omega,
cap_000539,2026-09-11T15:05:03.214,horizontal,,,0,9,0.9330,YOLO-omega,
cap_000540,2026-09-11T15:05:03.308,horizontal,,,0,8,0.9286,YOLO-omega,
cap_000541,2026-09-11T15:05:03.437,horizontal,,,0,7,0.9293,YOLO-omega,
cap_000542,2026-09-11T15:05:03.532,horizontal,,,0,7,0.9249,YOLO-omega,
cap_000543,2026-09-11T15:05:03.660,horizontal,,,0,9,0.9352,YOLO-omega,
cap_000544,2026-09-11T15:05:03.760,horizontal,,,0,10,0.9324,YOLO-omega,
cap_000545,2026-09-11T15:05:03.882,horizontal,,,0,9,0.9277,YOLO-omega,
cap_000546,2026-09-11T15:05:04.011,horizontal,,,0,9,0.9137,YOLO-omega,
cap_000547,2026-09-11T15:05:04.107,horizontal,,,0,10,0.9573,YOLO-omega,
cap_000548,2026-09-11T15:05:04.236,horizontal,,,0,9,0.9492,YOLO-omega,
cap_000549,2026-09-11T15:05:04.335,horizontal,,,0,8,0.9293,YOLO-omega,
cap_000550,2026-09-11T15:05:04.469,horizontal,,,0,8,0.9309,YOLO-omega,
cap_000551,2026-09-11T15:05:04.563,horizontal,,,0,9,0.9400,YOLO-omega,
cap_000552,2026-09-11T15:05:04.691,horizontal,,,0,8,0.9429,YOLO-omega,
cap_000553,2026-09-11T15:05:04.816,horizontal,,,0,9,0.9505,YOLO-omega,
cap_000554,2026-09-11T15:05:04.909,horizontal,,,0,9,0.9504,YOLO-omega,
cap_000555,2026-09-11T15:05:05.041,horizontal,,,0,10,0.9572,YOLO-omega,
cap_000556,2026-09-11T15:05:05.132,horizontal,,,0,10,0.9522,YOLO-omega,
cap_000557,2026-09-11T15:05:05.259,horizontal,,,0,7,0.9511,YOLO-omega,
cap_000558,2026-09-11T15:05:05.359,horizontal,,,0,6,0.9422,YOLO-omega,
cap_000559,2026-09-11T15:05:05.483,horizontal,,,0,7,0.9547,YOLO-omega,
cap_000560,2026-09-11T15:05:05.582,horizontal,,,0,9,0.9303,YOLO-omega,
cap_000561,2026-09-11T15:05:05.712,horizontal,,,0,9,0.9451,YOLO-omega,
cap_000562,2026-09-11T15:05:05.841,horizontal,,,0,7,0.9363,YOLO-omega,
cap_000563,2026-09-11T15:05:05.932,horizontal,,,0,7,0.9543,YOLO-omega,
cap_000564,2026-09-11T15:05:06.068,horizontal,,,0,6,0.9320,YOLO-omega,
cap_000565,2026-09-11T15:05:06.174,horizontal,,,0,7,0.9424,YOLO-omega,
cap_000566,2026-09-11T15:05:06.291,horizontal,,,0,8,0.9312,YOLO-omega,
cap_000567,2026-09-11T15:05:06.403,horizontal,,,0,6,0.9075,YOLO-omega,
cap_000568,2026-09-11T15:05:06.514,horizontal,,,0,7,0.9251,YOLO-omega,
cap_000569,2026-09-11T15:05:06.640,horizontal,,,0,7,0.9218,YOLO-omega,
cap_000570,2026-09-11T15:05:06.736,horizontal,,,0,7,0.9237,YOLO-omega,
cap_000571,2026-09-11T15:05:06.872,horizontal,,,0,10,0.9099,YOLO-omega,
cap_000572,2026-09-11T15:05:06.964,horizontal,,,0,8,0.9066,YOLO-omega,
cap_000573,2026-09-11T15:05:07.090,horizontal,,,0,8,0.9229,YOLO-omega,
cap_000574,2026-09-11T15:05:07.202,horizontal,,,0,7,0.9309,YOLO-omega,
cap_000575,2026-09-11T15:05:07.317,horizontal,,,0,7,0.9473,YOLO-omega,
cap_000576,2026-09-11T15:05:07.413,horizontal,,,0,8,0.9459,YOLO-omega,
cap_000577,2026-09-11T15:05:07.542,horizontal,,,0,9,0.9426,YOLO-omega,
cap_000578,2026-09-11T15:05:07.666,horizontal,,,0,10,0.9240,YOLO-omega,
cap_000579,2026-09-11T15:05:07.760,horizontal,,,0,7,0.9297,YOLO-omega,
cap_000580,2026-09-11T15:05:07.890,horizontal,,,0,7,0.9199,YOLO-omega,
cap_000581,2026-09-11T15:05:07.983,horizontal,,,0,8,0.9280,YOLO-omega,
cap_000582,2026-09-11T15:05:08.115,horizontal,,,0,8,0.9353,YOLO-omega,
cap_000583,2026-09-11T15:05:08.207,horizontal,,,0,7,0.9324,YOLO-omega,
cap_000584,2026-09-11T15:05:08.340,horizontal,,,0,10,0.9315,YOLO-omega,
cap_000585,2026-09-11T15:05:08.430,horizontal,,,0,10,0.9391,YOLO-omega,
cap_000586,2026-09-11T15:05:08.589,horizontal,,,0,10,0.9410,YOLO-omega,
cap_000587,2026-09-11T15:05:08.701,horizontal,,,0,10,0.9385,YOLO-omega,
cap_000588,2026-09-11T15:05:08.793,horizontal,,,0,9,0.9308,YOLO-omega,
cap_000589,2026-09-11T15:05:08.930,horizontal,,,0,10,0.9263,YOLO-omega,
cap_000590,2026-09-11T15:05:09.021,horizontal,,,0,9,0.9271,YOLO-omega,
cap_000591,2026-09-11T15:05:09.159,horizontal,,,0,9,0.9492,YOLO-omega,
cap_000592,2026-09-11T15:05:10.992,horizontal,,,0,7,0.9165,YOLO-omega,
cap_000593,2026-09-11T15:05:11.077,horizontal,,,0,8,0.9185,YOLO-omega,
cap_000594,2026-09-11T15:05:11.188,horizontal,,,0,7,0.9054,YOLO-omega,
cap_000595,2026-09-11T15:05:11.311,horizontal,,,0,7,0.8635,YOLO-omega,
cap_000596,2026-09-11T15:05:11.406,horizontal,,,0,7,0.8732,YOLO-omega,
cap_000597,2026-09-11T15:05:11.532,horizontal,,,0,7,0.9053,YOLO-omega,
cap_000598,2026-09-11T15:05:11.633,horizontal,,,0,6,0.9381,YOLO-omega,
cap_000599,2026-09-11T15:05:11.758,horizontal,,,0,6,0.9093,YOLO-omega,
cap_000600,2026-09-11T15:05:11.857,horizontal,,,0,7,0.9118,YOLO-omega,
cap_000601,2026-09-11T15:05:11.989,horizontal,,,0,6,0.8956,YOLO-omega,
cap_000602,2026-09-11T15:05:12.083,horizontal,,,0,6,0.8887,YOLO-omega,
cap_000603,2026-09-11T15:05:12.212,horizontal,,,0,4,0.8839,YOLO-omega,
