frame,event,id,x,y,cause,near_track,near_dist,near_misses,ghost_id,ghost_dist,ghost_age,n_within_2gate,n_dets,n_tracks
685,death,13,148.7,25.9,age76_hits62,,,,,,,,4,7
690,death,14,109.4,35.1,age75_hits65,,,,,,,,5,6
708,recover,14,122.4,31.4,hidden18f,18,,,,,18,,5,5
727,exit,14,191.0,19.6,exit,,,,,,,,5,6
727,death,14,191.0,19.6,age20_hits8,,,,,,,,5,6
731,birth,19,156.9,102.1,gate_miss,16,44.4,0,13,76.6,46,1,6,6
741,birth,20,78.3,17.9,duplicate_promoted,6,19.4,0,14,112.7,14,4,6,7
758,exit,19,-31.3,113.3,exit,,,,,,,,6,7
758,death,19,-31.3,113.3,age28_hits15,,,,,,,,6,7
778,exit,20,82.1,18.0,exit,,,,,,,,5,6
778,death,20,82.1,18.0,age38_hits29,,,,,,,,5,6
822,birth,21,143.3,26.7,duplicate_promoted,13,26.6,0,20,61.8,44,3,6,6
845,death,21,142.4,26.7,age24_hits9,,,,,,,,5,6
886,recover,21,143.1,26.7,hidden41f,13,,,,,41,,6,5
901,death,21,142.9,26.4,age16_hits6,,,,,,,,5,6
950,recover,21,116.8,25.2,hidden49f,13,,,,,49,,5,5
955,exit,13,221.0,28.9,exit,,,,,,,,4,6
955,death,13,221.0,28.9,age457_hits391,,,,,,,,4,6
960,exit,18,111.9,36.7,exit,,,,,,,,4,5
960,death,18,111.9,36.7,age285_hits275,,,,,,,,4,5
964,birth,18,117.5,27.4,duplicate_promoted_reid,21,11.2,0,18,10.9,4,3,5,5
988,death,18,116.7,23.6,age25_hits16,,,,,,,,4,5
993,recover,18,117.0,26.1,hidden5f,21,,,,,5,,4,4
1080,birth,22,157.5,58.1,contested,16,35.4,0,,,,3,6,6
1094,death,16,146.0,32.3,age437_hits379,,,,,,,,4,6
1096,birth,23,15.6,115.6,gate_miss,7,73.4,0,16,154.7,2,0,6,6
1102,recover,16,113.8,46.7,hidden8f,22,,,,,8,,6,6
1127,exit,7,179.0,75.1,exit,,,,,,,,4,7
1127,death,7,179.0,75.1,age554_hits520,,,,,,,,4,7
1129,exit,22,158.9,57.6,exit,,,,,,,,4,6
1129,death,22,158.9,57.6,age50_hits33,,,,,,,,4,6
1135,exit,21,143.3,30.3,exit,,,,,,,,4,5
1135,death,21,143.3,30.3,age186_hits158,,,,,,,,4,5
1144,birth,22,153.2,47.1,returning_reid,16,34.6,0,22,11.9,15,2,5,5
1174,birth,24,148.0,88.5,returning,22,32.0,0,21,58.4,39,2,5,6
1176,exit,6,142.5,25.9,exit,,,,,,,,5,6
1176,death,6,142.5,25.9,age1150_hits1118,,,,,,,,5,6
1189,exit,22,157.8,55.8,exit,,,,,,,,4,5
1189,death,22,157.8,55.8,age46_hits37,,,,,,,,4,5
1192,birth,22,157.7,57.8,returning_reid,16,40.5,0,22,2.0,3,2,5,5
1252,exit,24,-0.8,68.2,exit,,,,,,,,5,5
1252,death,24,-0.8,68.2,age79_hits47,,,,,,,,5,5
1257,birth,24,3.2,68.9,returning_reid,23,83.4,0,24,4.1,5,0,4,5
1265,birth,25,120.5,31.0,duplicate_promoted,18,6.7,0,,,,4,6,6
1278,birth,26,73.2,92.2,contested,23,33.0,0,,,,2,6,7
1285,death,25,120.7,31.1,age21_hits7,,,,,,,,5,7
1287,death,26,73.2,92.2,age10_hits1,,,,,,,,6,6
1323,recover,25,157.8,58.6,hidden38f,18,,,,,38,,5,5
1328,exit,22,46.3,-21.2,exit,,,,,,,,6,6
1328,death,22,46.3,-21.2,age137_hits97,,,,,,,,6,6
1346,exit,25,157.5,58.1,exit,,,,,,,,3,5
1346,death,25,157.5,58.1,age24_hits13,,,,,,,,3,5
1353,death,23,90.4,61.2,age258_hits237,,,,,,,,2,4
1355,recover,23,157.9,57.5,hidden2f,16,,,,,2,,4,3
1359,birth,27,116.9,26.5,duplicate_promoted,18,19.3,0,23,43.6,6,4,5,5
1361,birth,23,90.3,62.7,duplicate_promoted_reid,16,19.5,0,23,1.5,8,3,4,6
1379,exit,24,139.7,25.3,exit,,,,,,,,4,6
1379,death,24,139.7,25.3,age123_hits98,,,,,,,,4,6
1383,exit,23,157.0,59.1,exit,,,,,,,,4,5
1383,death,23,157.0,59.1,age29_hits11,,,,,,,,4,5
1390,birth,28,92.1,14.7,duplicate_promoted,27,28.1,0,24,48.7,11,3,5,5
1393,birth,29,78.4,91.1,contested,23,33.2,0,23,84.9,10,2,5,6
1402,death,23,86.5,57.8,age42_hits32,,,,,,,,5,6
1416,exit,29,124.5,-34.4,exit,,,,,,,,3,5
1416,death,29,124.5,-34.4,age24_hits14,,,,,,,,3,5
1437,recover,23,157.6,56.9,hidden35f,16,,,,,35,,5,4
1444,birth,30,43.5,93.6,returning,18,58.0,0,23,56.0,42,1,5,6
1446,death,23,157.6,56.9,age10_hits1,,,,,,,,5,6
1449,birth,31,71.8,93.9,contested,18,37.2,0,23,93.4,3,3,6,6
1454,birth,23,157.6,57.9,returning_reid,27,51.9,0,23,1.1,8,1,5,7
1458,death,31,71.8,93.9,age10_hits1,,,,,,,,3,7
1465,exit,30,5.0,131.7,exit,,,,,,,,4,6
1465,death,30,5.0,131.7,age22_hits11,,,,,,,,4,6
1467,exit,28,-28.1,80.6,exit,,,,,,,,3,5
1467,death,28,-28.1,80.6,age78_hits64,,,,,,,,3,5
1495,death,18,90.1,60.1,age503_hits444,,,,,,,,2,4
1499,recover,18,88.6,60.4,hidden4f,16,,,,,4,,4,3
1528,exit,23,158.7,57.4,exit,,,,,,,,2,4
1528,death,23,158.7,57.4,age75_hits51,,,,,,,,2,4
1530,birth,23,157.7,57.8,returning_reid,27,50.5,0,23,1.1,2,1,3,4
1532,death,18,87.9,60.1,age34_hits22,,,,,,,,3,4
1539,recover,18,88.4,60.8,hidden7f,16,,,,,7,,3,3
1555,exit,23,157.9,57.3,exit,,,,,,,,3,4
1555,death,23,157.9,57.3,age26_hits9,,,,,,,,3,4
1559,birth,23,157.8,59.3,returning_reid,27,53.0,0,23,2.0,4,1,4,4
1568,birth,32,120.7,31.1,duplicate_promoted,27,7.9,0,18,43.7,36,4,4,5
1570,birth,33,143.4,27.3,duplicate_promoted,32,23.2,0,18,64.5,38,4,5,6
1576,death,18,88.7,60.4,age38_hits21,,,,,,,,3,6
1580,recover,18,88.9,60.9,hidden4f,16,,,,,4,,3,5
1580,exit,23,157.8,57.3,exit,,,,,,,,3,6
1580,death,23,157.8,57.3,age22_hits10,,,,,,,,3,6
1606,exit,32,55.5,41.4,exit,,,,,,,,4,5
1606,death,32,55.5,41.4,age39_hits16,,,,,,,,4,5
1622,birth,34,143.5,27.9,duplicate_promoted,27,27.1,0,23,32.7,42,3,4,5
1631,death,34,143.5,27.9,age10_hits1,,,,,,,,4,5
1640,birth,34,143.7,27.9,duplicate_promoted_reid,27,27.8,0,34,0.2,9,3,4,5
1661,birth,35,3.0,105.4,genuine,18,96.4,0,,,,0,4,6
1675,exit,33,158.0,57.6,exit,,,,,,,,3,6
1675,death,33,158.0,57.6,age106_hits49,,,,,,,,3,6
1676,death,18,88.8,61.4,age97_hits56,,,,,,,,5,5
1678,recover,18,157.4,57.0,hidden2f,16,,,,,2,,6,4
1679,birth,36,143.7,27.2,duplicate_promoted,34,23.3,0,33,33.6,4,3,5,6
1697,exit,34,210.0,16.4,exit,,,,,,,,5,6
1697,death,34,210.0,16.4,age58_hits26,,,,,,,,5,6
1703,exit,36,18.5,125.5,exit,,,,,,,,3,5
1703,death,36,18.5,125.5,age25_hits6,,,,,,,,3,5
1724,birth,37,88.8,61.9,duplicate_promoted,16,20.3,0,36,94.7,21,2,3,5
1728,birth,36,25.8,114.7,returning_reid,35,41.3,0,36,13.0,25,1,6,6
1735,birth,38,61.6,26.5,contested,16,32.2,0,34,148.7,38,3,3,7
1743,death,35,18.0,25.9,age83_hits68,,,,,,,,3,7
1749,birth,39,115.3,24.2,contested,16,30.6,0,35,97.3,6,5,3,7
1754,exit,36,231.7,-55.1,exit,,,,,,,,4,7
1754,death,36,231.7,-55.1,age27_hits3,,,,,,,,4,7
1757,exit,27,8.1,-12.0,exit,,,,,,,,3,6
1757,death,27,8.1,-12.0,age399_hits352,,,,,,,,3,6
1760,birth,40,143.2,27.1,duplicate_promoted,37,28.1,0,36,120.7,6,4,4,6
1761,exit,39,246.1,37.7,exit,,,,,,,,4,6
1761,death,39,246.1,37.7,age13_hits3,,,,,,,,4,6
1775,exit,38,93.6,15.9,exit,,,,,,,,2,5
1775,death,38,93.6,15.9,age41_hits22,,,,,,,,2,5
1802,birth,41,71.4,93.3,gate_miss,16,55.9,0,38,80.6,27,1,4,5
1816,exit,40,167.1,22.1,exit,,,,,,,,4,5
1816,death,40,167.1,22.1,age57_hits26,,,,,,,,4,5
1822,birth,42,88.5,62.0,duplicate_promoted,16,20.8,0,40,88.1,6,3,6,5
1824,birth,40,143.4,26.9,duplicate_promoted_reid,37,22.9,0,40,24.2,8,4,6,6
1836,death,42,89.9,60.1,age15_hits6,,,,,,,,4,6
1866,death,40,142.7,26.3,age43_hits15,,,,,,,,4,5
1874,recover,40,120.5,31.8,hidden8f,41,,,,,8,,5,4
1884,recover,42,143.1,26.6,hidden48f,16,,,,,48,,6,5
1898,exit,18,157.1,55.3,exit,,,,,,,,3,6
1898,death,18,157.1,55.3,age221_hits171,,,,,,,,3,6
1903,exit,41,225.0,35.9,exit,,,,,,,,3,5
1903,death,41,225.0,35.9,age102_hits86,,,,,,,,3,5
1904,birth,18,157.3,57.0,returning_reid,42,44.1,0,18,1.7,6,2,4,5
1918,exit,18,157.4,57.3,exit,,,,,,,,2,5
1918,death,18,157.4,57.3,age15_hits3,,,,,,,,2,5
1920,birth,18,157.5,56.6,returning_reid,42,44.4,0,18,0.8,2,2,4,5
1925,death,40,116.1,23.6,age52_hits41,,,,,,,,4,5
1933,recover,40,115.9,23.8,hidden8f,42,,,,,8,,5,4
1939,birth,40,115.9,23.5,duplicate_promoted_reid,42,8.3,0,40,0.3,14,4,5,6
1943,birth,43,69.9,90.1,contested,37,35.9,0,41,164.2,40,2,6,7
1945,exit,40,243.9,38.2,exit,,,,,,,,4,7
1945,death,40,243.9,38.2,age13_hits4,,,,,,,,4,7
1952,death,37,88.1,58.6,age229_hits167,,,,,,,,3,6
1960,death,43,71.5,90.3,age18_hits9,,,,,,,,3,5
1968,exit,40,32.2,13.2,exit,,,,,,,,3,4
1968,death,40,32.2,13.2,age30_hits13,,,,,,,,3,4
1984,recover,37,143.5,27.2,hidden32f,16,,,,,32,,4,3
1995,exit,37,-26.6,6.8,exit,,,,,,,,2,4
1995,death,37,-26.6,6.8,age12_hits3,,,,,,,,2,4
2003,birth,44,143.3,26.6,contested,42,32.0,0,43,96.0,43,3,5,4
2003,birth,45,120.9,29.6,duplicate_promoted,42,12.1,0,43,78.2,43,3,5,5
2024,exit,42,34.1,-6.6,exit,,,,,,,,5,5
2024,death,42,34.1,-6.6,age141_hits96,,,,,,,,5,5
2035,birth,46,71.0,90.5,gate_miss,16,52.9,0,42,103.9,11,1,5,5
2044,death,46,71.0,90.5,age10_hits1,,,,,,,,2,5
2049,birth,47,116.1,23.7,duplicate_promoted,44,8.9,0,46,80.6,5,4,5,5
2060,birth,46,70.5,90.4,returning_reid,16,54.0,0,46,0.5,16,1,3,6
2069,death,46,70.5,90.4,age10_hits1,,,,,,,,4,6
2073,exit,45,88.0,7.8,exit,,,,,,,,2,5
2073,death,45,88.0,7.8,age71_hits48,,,,,,,,2,5
2094,birth,48,143.1,26.6,duplicate_promoted,44,24.2,0,45,58.2,21,3,4,5
2098,exit,47,65.9,19.7,exit,,,,,,,,4,5
2098,death,47,65.9,19.7,age50_hits27,,,,,,,,4,5
2107,death,48,143.5,27.4,age14_hits2,,,,,,,,3,4
2124,birth,49,3.2,107.8,genuine,16,108.6,0,47,108.1,26,0,3,4
2145,exit,49,2.7,107.6,exit,,,,,,,,2,4
2145,death,49,2.7,107.6,age22_hits9,,,,,,,,2,4
2152,recover,48,143.2,26.9,hidden45f,44,,,,,45,,4,3
2174,birth,50,143.1,27.0,duplicate_promoted,48,25.5,0,49,161.8,29,4,4,5
2181,exit,44,91.9,14.8,exit,,,,,,,,2,5
2181,death,44,91.9,14.8,age179_hits109,,,,,,,,2,5
2207,birth,44,88.7,14.2,duplicate_promoted_reid,16,26.9,0,44,3.2,26,3,5,5
2213,birth,51,120.8,29.6,duplicate_promoted,50,7.1,0,,,,5,6,6
2224,exit,48,143.3,25.3,exit,,,,,,,,5,6
2224,death,48,143.3,25.3,age73_hits52,,,,,,,,5,6
2274,birth,52,143.7,27.2,duplicate_promoted,51,26.3,0,,,,5,6,6
2311,birth,53,93.8,17.5,duplicate_promoted,44,6.8,0,,,,5,7,7
2323,exit,50,150.6,26.7,exit,,,,,,,,6,7
2323,death,50,150.6,26.7,age150_hits109,,,,,,,,6,7
2328,birth,54,87.5,15.1,duplicate_promoted,44,8.0,0,50,64.1,5,4,6,7
2332,exit,52,149.0,27.5,exit,,,,,,,,6,7
2332,death,52,149.0,27.5,age59_hits30,,,,,,,,6,7
2343,exit,53,119.5,21.9,exit,,,,,,,,4,6
2343,death,53,119.5,21.9,age33_hits24,,,,,,,,4,6
2347,birth,50,157.7,31.4,duplicate_promoted_reid,18,25.3,0,50,8.6,24,2,5,6
2351,death,54,88.2,14.5,age24_hits14,,,,,,,,4,6
2359,recover,54,86.4,14.4,hidden8f,44,,,,,8,,7,5
2362,birth,54,92.8,15.0,duplicate_promoted_reid,54,6.3,0,54,4.7,11,4,6,7
2376,death,54,93.3,13.7,age15_hits6,,,,,,,,5,7
2379,birth,55,71.7,90.2,gate_miss,16,51.9,0,54,79.5,3,1,8,7
2379,recover,54,88.6,59.4,hidden3f,54,,,,,3,,8,7
2381,exit,50,228.9,45.4,exit,,,,,,,,6,8
2381,death,50,228.9,45.4,age35_hits14,,,,,,,,6,8
2382,birth,53,143.7,27.2,duplicate_promoted_reid,51,25.0,0,53,24.7,39,4,7,8
2389,death,54,90.0,59.4,age11_hits2,,,,,,,,6,8
2395,death,55,71.2,90.0,age17_hits7,,,,,,,,5,7
2398,exit,44,-10.7,73.1,exit,,,,,,,,4,6
2398,death,44,-10.7,73.1,age192_hits180,,,,,,,,4,6
2413,recover,54,86.3,61.1,hidden24f,16,,,,,24,,6,5
2424,birth,56,92.8,15.0,duplicate_promoted,54,6.6,0,54,44.5,35,5,6,7
2442,exit,56,88.4,14.1,exit,,,,,,,,6,7
2442,death,56,88.4,14.1,age19_hits9,,,,,,,,6,7
2466,death,18,147.6,51.5,age547_hits505,,,,,,,,6,6
2467,recover,18,86.9,13.7,hidden1f,53,,,,,1,,6,5
2480,death,18,89.6,14.7,age14_hits5,,,,,,,,5,6
2492,birth,18,157.9,57.4,returning_reid,53,32.9,0,18,11.8,26,2,7,6
2495,recover,18,94.7,14.8,hidden15f,54,,,,,15,,7,6
2505,exit,54,43.3,10.5,exit,,,,,,,,5,7
2505,death,54,43.3,10.5,age147_hits133,,,,,,,,5,7
2516,birth,57,130.3,25.8,duplicate_promoted,53,10.8,0,18,42.2,36,5,6,7
2520,recover,55,78.9,18.8,hidden125f,16,,,,,125,,7,7
2540,exit,57,93.4,14.3,exit,,,,,,,,5,8
2540,death,57,93.4,14.3,age25_hits10,,,,,,,,5,8
2543,death,55,75.0,17.3,age24_hits15,,,,,,,,5,7
2559,birth,58,157.8,57.4,contested,53,32.8,0,57,77.5,19,2,7,7
2569,exit,16,91.8,14.8,exit,,,,,,,,5,7
2569,death,16,91.8,14.8,age1468_hits1457,,,,,,,,5,7
2575,exit,58,158.4,55.9,exit,,,,,,,,3,6
2575,death,58,158.4,55.9,age17_hits6,,,,,,,,3,6
2586,recover,55,142.5,29.0,hidden43f,16,,,,,43,,5,5
2591,exit,53,179.8,96.2,exit,,,,,,,,5,6
2591,death,53,179.8,96.2,age210_hits185,,,,,,,,5,6
2599,birth,58,158.2,57.1,returning_reid,55,32.8,0,58,1.2,24,2,6,6
2638,exit,51,109.3,16.9,exit,,,,,,,,4,6
2638,death,51,109.3,16.9,age426_hits396,,,,,,,,4,6
2673,exit,18,93.1,19.9,exit,,,,,,,,1,5
2673,death,18,93.1,19.9,age179_hits144,,,,,,,,1,5
2678,exit,58,123.1,-3.4,exit,,,,,,,,3,4
2678,death,58,123.1,-3.4,age80_hits30,,,,,,,,3,4
2685,birth,18,85.6,14.1,returning_reid,55,33.5,0,18,9.4,12,3,5,4
2693,birth,59,157.8,57.7,contested,18,32.9,0,58,70.3,15,2,6,5
2694,birth,60,117.7,22.2,duplicate_promoted,55,10.7,0,58,26.3,16,3,6,6
