timestamp,frame,mode,view,n_det,background,threshold,cx,cy,area_px,val_max,aspect,extent,peaks,std_c,skin_px,priority,note
2026-08-21T14:48:58.584,24,RAD,any,1,23.93,26.43,83.0,109.3,639,31.24,0.76,0.72,8,1.35,0,0,run2 pfilter4
2026-08-21T14:48:58.713,25,RAD,any,1,23.93,26.43,83.0,109.4,637,31.24,0.76,0.72,8,1.35,0,0,run2 pfilter4
2026-08-21T14:48:58.844,26,RAD,any,1,23.88,26.38,83.0,109.4,635,31.17,0.76,0.72,9,1.34,0,0,run2 pfilter4
2026-08-21T14:48:58.941,27,RAD,any,1,23.91,26.41,82.9,109.4,641,31.17,0.76,0.73,9,1.33,0,0,run2 pfilter4
2026-08-21T14:48:59.067,28,RAD,any,1,23.88,26.38,82.8,109.4,646,31.15,0.76,0.73,8,1.31,0,0,run2 pfilter4
2026-08-21T14:48:59.161,29,RAD,any,1,23.88,26.38,82.6,109.3,636,31.06,0.76,0.72,9,1.31,0,0,run2 pfilter4
2026-08-21T14:48:59.291,30,RAD,any,1,23.91,26.41,83.8,107.8,347,31.09,0.96,0.49,5,1.46,0,0,run2 pfilter4
2026-08-21T14:48:59.387,31,RAD,any,1,23.91,26.41,84.2,107.4,334,31.04,0.96,0.48,7,1.44,0,0,run2 pfilter4
2026-08-21T14:48:59.514,32,RAD,any,1,23.91,26.41,84.3,107.3,336,31.04,1.00,0.46,7,1.43,0,0,run2 pfilter4
2026-08-21T14:48:59.612,33,RAD,any,1,23.91,26.41,82.9,107.0,354,31.06,1.00,0.49,8,1.42,0,0,run2 pfilter4
2026-08-21T14:48:59.736,34,RAD,any,1,23.91,26.41,82.2,107.0,352,31.11,1.00,0.48,5,1.42,0,0,run2 pfilter4
2026-08-21T14:48:59.862,35,RAD,vertical,1,23.91,26.41,82.0,107.0,351,31.11,1.04,0.50,6,1.42,0,0,run2 pfilter4
2026-08-21T14:48:59.960,36,RAD,vertical,1,23.88,26.38,82.6,107.1,325,31.11,1.35,0.60,5,1.45,0,0,run2 pfilter4
2026-08-21T14:49:00.087,37,RAD,vertical,1,23.88,26.38,83.0,107.1,321,31.11,1.35,0.59,5,1.45,0,0,run2 pfilter4
2026-08-21T14:49:00.184,38,RAD,vertical,1,23.88,26.38,83.1,107.2,306,31.11,1.30,0.59,5,1.46,0,0,run2 pfilter4
2026-08-21T14:49:00.310,39,RAD,vertical,1,23.86,26.36,83.8,107.4,333,31.11,1.00,0.49,5,1.47,0,0,run2 pfilter4
2026-08-21T14:49:00.406,40,RAD,vertical,0,23.88,26.38,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:00.533,41,RAD,vertical,0,23.84,26.34,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:00.660,42,RAD,vertical,0,23.84,26.34,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:00.755,43,RAD,vertical,0,23.79,26.29,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:00.885,44,RAD,vertical,0,23.79,26.29,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:00.985,45,RAD,horizontal,0,23.79,26.29,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:01.113,46,RAD,horizontal,0,23.77,26.27,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:01.210,47,RAD,horizontal,0,23.77,26.27,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:01.339,48,RAD,horizontal,0,23.74,26.24,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:01.431,49,RAD,horizontal,0,23.72,26.22,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:01.559,50,RAD,horizontal,2,23.72,26.22,83.7,107.7,290,31.04,0.84,0.36,5,1.35,0,0,run2 pfilter4
2026-08-21T14:49:01.559,50,RAD,horizontal,2,23.72,26.22,0.5,1.6,8,34.67,2.00,1.00,1,2.14,0,0,run2 pfilter4
2026-08-21T14:49:01.692,51,RAD,horizontal,2,23.72,26.22,83.7,107.6,297,31.04,0.84,0.37,5,1.34,0,0,run2 pfilter4
2026-08-21T14:49:01.692,51,RAD,horizontal,2,23.72,26.22,0.5,1.5,8,34.21,2.00,1.00,1,2.01,0,0,run2 pfilter4
2026-08-21T14:49:01.785,52,RAD,horizontal,2,23.70,26.20,84.5,108.1,264,31.04,1.04,0.41,5,1.30,0,0,run2 pfilter4
2026-08-21T14:49:01.785,52,RAD,horizontal,2,23.70,26.20,0.5,1.5,8,34.21,2.00,1.00,1,1.99,0,0,run2 pfilter4
2026-08-21T14:49:01.916,53,RAD,horizontal,1,23.70,26.20,84.9,108.9,233,31.06,0.00,0.00,5,1.10,0,0,run2 pfilter4
2026-08-21T14:49:02.011,54,RAD,horizontal,1,23.67,26.17,86.4,110.0,290,31.06,0.00,0.00,5,1.05,0,0,run2 pfilter4
2026-08-21T14:49:02.136,55,RAD,horizontal,1,23.65,26.15,85.7,110.0,331,31.11,0.81,0.40,6,1.18,0,0,run2 pfilter4
2026-08-21T14:49:02.234,56,RAD,horizontal,1,23.65,26.15,85.3,109.9,327,31.09,0.81,0.39,6,1.17,0,0,run2 pfilter4
2026-08-21T14:49:02.363,57,RAD,horizontal,0,23.67,26.17,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:02.459,58,RAD,horizontal,0,23.67,26.17,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:02.584,59,RAD,horizontal,0,23.65,26.15,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:02.712,60,RAD,horizontal,0,23.62,26.12,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:02.809,61,RAD,horizontal,0,23.62,26.12,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:02.938,62,RAD,horizontal,0,23.60,26.10,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:03.031,63,RAD,horizontal,0,23.60,26.10,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:03.158,64,RAD,horizontal,0,23.62,26.12,,,,,,,,,,,run2 pfilter4
2026-08-21T14:49:03.255,65,RAD,horizontal,0,23.62,26.12,,,,,,,,,,,run2 pfilter4
