timestamp,frame,mode,view,n_det,background,threshold,cx,cy,area_px,val_max,aspect,extent,peaks,std_c,skin_px,priority,note
2026-08-21T14:45:58.676,93,RAD,any,1,24.21,26.71,91.2,105.9,718,31.33,1.16,0.64,10,1.34,0,0,run2 pfilter4
2026-08-21T14:45:58.770,94,RAD,any,1,24.21,26.71,90.4,104.9,631,31.39,1.16,0.57,9,1.38,0,0,run2 pfilter4
2026-08-21T14:45:58.895,95,RAD,any,2,24.21,26.71,89.4,104.4,523,31.39,1.14,0.55,11,1.39,0,0,run2 pfilter4
2026-08-21T14:45:58.895,95,RAD,any,2,24.21,26.71,20.3,13.6,82,27.54,1.30,0.63,5,0.13,0,0,run2 pfilter4
2026-08-21T14:45:58.993,96,RAD,any,1,24.21,26.71,88.6,103.8,507,31.28,1.14,0.57,11,1.41,0,0,run2 pfilter4
2026-08-21T14:45:59.123,97,RAD,any,1,24.21,26.71,88.0,103.8,634,31.55,1.13,0.62,8,1.41,0,0,run2 pfilter4
2026-08-21T14:45:59.210,98,RAD,vertical,1,24.21,26.71,87.8,103.5,585,31.52,1.17,0.59,8,1.43,0,0,run2 pfilter4
2026-08-21T14:45:59.337,99,RAD,vertical,1,24.18,26.68,87.1,104.3,537,31.50,1.10,0.51,11,1.31,0,0,run2 pfilter4
2026-08-21T14:45:59.435,100,RAD,vertical,1,24.18,26.68,86.6,104.1,601,31.48,1.10,0.57,11,1.46,0,0,run2 pfilter4
2026-08-21T14:45:59.563,101,RAD,vertical,1,24.18,26.68,81.6,105.6,229,31.41,1.65,0.48,7,1.31,0,0,run2 pfilter4
2026-08-21T14:45:59.691,102,RAD,vertical,2,24.16,26.66,84.1,104.8,609,31.46,1.06,0.60,11,1.46,0,0,run2 pfilter4
2026-08-21T14:45:59.691,102,RAD,vertical,2,24.16,26.66,21.1,12.9,98,27.54,1.27,0.64,6,0.12,0,0,run2 pfilter4
2026-08-21T14:45:59.787,103,RAD,vertical,1,24.14,26.64,85.2,104.9,524,31.46,1.06,0.51,12,1.33,0,0,run2 pfilter4
2026-08-21T14:45:59.914,104,RAD,vertical,1,24.14,26.64,85.7,105.0,401,31.46,0.00,0.00,13,1.36,0,0,run2 pfilter4
2026-08-21T14:46:00.010,105,RAD,vertical,1,24.14,26.64,86.1,104.8,383,31.46,0.00,0.00,12,1.35,0,0,run2 pfilter4
2026-08-21T14:46:00.138,106,RAD,vertical,1,24.11,26.61,86.1,104.7,383,31.46,0.00,0.00,11,1.36,0,0,run2 pfilter4
2026-08-21T14:46:00.246,107,RAD,horizontal,1,24.11,26.61,90.7,103.7,212,31.00,1.72,0.38,6,1.38,0,0,run2 pfilter4
2026-08-21T14:46:00.369,108,RAD,horizontal,1,24.09,26.59,92.5,103.3,212,30.98,1.72,0.38,6,1.38,0,0,run2 pfilter4
2026-08-21T14:46:00.500,109,RAD,horizontal,3,24.07,26.57,92.9,103.2,212,31.00,1.72,0.38,6,1.38,0,0,run2 pfilter4
2026-08-21T14:46:00.500,109,RAD,horizontal,3,24.07,26.57,74.1,113.5,8,30.82,2.00,1.00,1,0.28,0,0,run2 pfilter4
2026-08-21T14:46:00.500,109,RAD,horizontal,3,24.07,26.57,115.4,31.1,51,28.37,2.17,0.65,2,1.17,0,0,run2 pfilter4
2026-08-21T14:46:00.594,110,RAD,horizontal,3,24.07,26.57,92.7,103.5,219,30.95,1.72,0.39,6,1.37,0,0,run2 pfilter4
2026-08-21T14:46:00.594,110,RAD,horizontal,3,24.07,26.57,76.8,109.0,168,31.41,1.85,0.54,5,1.23,0,0,run2 pfilter4
2026-08-21T14:46:00.594,110,RAD,horizontal,3,24.07,26.57,114.9,31.0,51,28.46,2.60,0.78,2,1.19,0,0,run2 pfilter4
2026-08-21T14:46:00.723,111,RAD,horizontal,3,24.04,26.54,92.5,103.6,220,30.95,1.72,0.39,6,1.37,0,0,run2 pfilter4
2026-08-21T14:46:00.723,111,RAD,horizontal,3,24.04,26.54,77.9,107.0,167,31.41,1.85,0.54,5,1.24,0,0,run2 pfilter4
2026-08-21T14:46:00.723,111,RAD,horizontal,3,24.04,26.54,114.7,30.6,52,28.37,2.80,0.74,2,1.20,0,0,run2 pfilter4
2026-08-21T14:46:00.816,112,RAD,horizontal,3,24.04,26.54,92.4,103.7,220,30.95,1.72,0.39,6,1.37,0,0,run2 pfilter4
2026-08-21T14:46:00.816,112,RAD,horizontal,3,24.04,26.54,74.9,112.6,6,30.74,1.50,1.00,1,0.22,0,0,run2 pfilter4
2026-08-21T14:46:00.816,112,RAD,horizontal,3,24.04,26.54,114.5,30.2,50,28.35,2.80,0.71,2,1.26,0,0,run2 pfilter4
2026-08-21T14:46:00.944,113,RAD,horizontal,2,24.04,26.54,88.0,103.9,581,31.44,1.10,0.55,11,1.47,0,0,run2 pfilter4
2026-08-21T14:46:00.944,113,RAD,horizontal,2,24.04,26.54,114.4,30.5,49,28.35,2.80,0.70,2,1.27,0,0,run2 pfilter4
2026-08-21T14:46:01.039,114,RAD,horizontal,1,24.04,26.54,86.0,103.9,612,31.41,1.10,0.58,9,1.44,0,0,run2 pfilter4
2026-08-21T14:46:01.164,115,RAD,horizontal,1,24.07,26.57,85.7,103.7,565,31.57,1.17,0.57,13,1.38,0,0,run2 pfilter4
2026-08-21T14:46:01.263,116,RAD,horizontal,1,24.09,26.59,85.2,105.0,789,31.81,1.23,0.67,12,1.30,0,0,run2 pfilter4
2026-08-21T14:46:01.393,117,RAD,horizontal,1,24.09,26.59,84.4,102.9,758,31.59,1.21,0.57,11,1.25,0,0,run2 pfilter4
2026-08-21T14:46:01.524,118,RAD,horizontal,1,24.09,26.59,83.6,101.5,781,31.76,1.27,0.56,15,1.38,0,0,run2 pfilter4
2026-08-21T14:46:01.616,119,RAD,horizontal,2,24.07,26.57,82.7,100.1,734,31.44,1.30,0.52,12,1.48,0,0,run2 pfilter4
2026-08-21T14:46:01.616,119,RAD,horizontal,2,24.07,26.57,21.0,13.6,71,27.45,1.00,0.59,7,0.12,0,0,run2 pfilter4
2026-08-21T14:46:01.740,120,RAD,horizontal,1,24.07,26.57,83.8,100.4,602,31.39,1.00,0.63,12,1.34,0,0,run2 pfilter4
2026-08-21T14:46:01.841,121,RAD,horizontal,1,24.04,26.54,83.2,98.3,612,31.46,0.00,0.00,12,0.99,0,0,run2 pfilter4
2026-08-21T14:46:01.966,122,RAD,horizontal,2,24.04,26.54,83.5,97.3,661,31.35,1.43,0.51,13,1.16,0,0,run2 pfilter4
2026-08-21T14:46:01.966,122,RAD,horizontal,2,24.04,26.54,20.3,13.8,69,27.36,1.10,0.63,5,0.09,0,0,run2 pfilter4
2026-08-21T14:46:02.064,123,RAD,horizontal,1,24.04,26.54,83.6,98.5,664,31.26,1.25,0.68,14,1.09,0,0,run2 pfilter4
2026-08-21T14:46:02.188,124,RAD,horizontal,1,24.02,26.52,84.6,99.1,673,31.17,1.33,0.69,14,1.11,0,0,run2 pfilter4
2026-08-21T14:46:02.286,125,RAD,horizontal,1,23.98,26.48,86.7,98.8,628,31.13,1.42,0.65,13,1.02,0,0,run2 pfilter4
2026-08-21T14:46:02.413,126,RAD,horizontal,1,23.98,26.48,89.8,97.2,569,31.41,1.52,0.60,11,0.93,0,0,run2 pfilter4
2026-08-21T14:46:02.539,127,RAD,horizontal,1,23.95,26.45,93.1,95.0,562,31.37,1.61,0.66,12,0.99,0,0,run2 pfilter4
2026-08-21T14:46:02.634,128,RAD,horizontal,1,23.93,26.43,95.3,93.7,547,31.35,1.57,0.66,9,1.04,0,0,run2 pfilter4
2026-08-21T14:46:02.765,129,RAD,horizontal,2,23.93,26.43,96.9,92.8,558,31.26,1.52,0.69,10,1.16,0,0,run2 pfilter4
2026-08-21T14:46:02.765,129,RAD,horizontal,2,23.93,26.43,112.6,27.4,38,28.12,2.20,0.69,3,1.13,0,0,run2 pfilter4
2026-08-21T14:46:02.859,130,RAD,horizontal,2,23.91,26.41,97.5,92.4,572,31.24,1.50,0.66,13,1.18,0,0,run2 pfilter4
2026-08-21T14:46:02.859,130,RAD,horizontal,2,23.91,26.41,112.5,26.7,32,28.10,2.50,0.80,2,1.05,0,0,run2 pfilter4
2026-08-21T14:46:02.989,131,RAD,horizontal,1,23.95,26.45,97.3,92.4,576,31.17,1.36,0.68,13,1.13,0,0,run2 pfilter4
2026-08-21T14:46:03.084,132,RAD,horizontal,1,23.95,26.45,96.8,92.6,599,31.35,1.44,0.67,13,1.11,0,0,run2 pfilter4
2026-08-21T14:46:03.215,133,RAD,horizontal,1,23.95,26.45,96.1,93.0,587,31.30,1.38,0.74,14,1.03,0,0,run2 pfilter4
2026-08-21T14:46:03.342,134,RAD,horizontal,1,23.95,26.45,95.2,93.3,491,31.09,0.00,0.00,13,1.01,0,0,run2 pfilter4
2026-08-21T14:46:03.438,135,RAD,horizontal,1,23.98,26.48,94.2,93.4,598,31.33,1.38,0.64,12,1.10,0,0,run2 pfilter4
2026-08-21T14:46:03.567,136,RAD,horizontal,1,23.98,26.48,92.7,93.5,628,31.50,1.69,0.55,12,1.14,0,0,run2 pfilter4
2026-08-21T14:46:03.660,137,RAD,horizontal,1,24.00,26.50,90.9,94.8,619,31.37,1.33,0.64,15,1.11,0,0,run2 pfilter4
2026-08-21T14:46:03.791,138,RAD,horizontal,1,23.98,26.48,88.7,96.2,622,31.57,1.37,0.62,12,1.03,0,0,run2 pfilter4
2026-08-21T14:46:03.883,139,RAD,horizontal,1,24.00,26.50,86.7,97.4,649,31.17,1.25,0.66,13,1.03,0,0,run2 pfilter4
2026-08-21T14:46:04.018,140,RAD,horizontal,1,24.00,26.50,85.2,98.4,674,31.39,1.17,0.68,17,1.09,0,0,run2 pfilter4
2026-08-21T14:46:04.111,141,RAD,horizontal,1,23.98,26.48,84.4,99.2,695,31.13,1.13,0.68,13,1.17,0,0,run2 pfilter4
2026-08-21T14:46:04.239,142,RAD,horizontal,1,23.98,26.48,85.5,100.5,699,31.04,1.13,0.69,10,1.27,0,0,run2 pfilter4
2026-08-21T14:46:04.368,143,RAD,horizontal,1,24.00,26.50,85.3,100.7,788,31.30,1.35,0.61,16,1.41,0,0,run2 pfilter4
2026-08-21T14:46:04.460,144,RAD,horizontal,1,24.02,26.52,85.9,101.4,760,31.33,1.32,0.60,14,1.31,0,0,run2 pfilter4
2026-08-21T14:46:04.593,145,RAD,horizontal,1,24.02,26.52,86.6,104.0,755,31.50,0.00,0.00,16,1.29,0,0,run2 pfilter4
2026-08-21T14:46:04.686,146,RAD,horizontal,1,24.04,26.54,86.6,105.3,651,31.52,0.00,0.00,15,1.17,0,0,run2 pfilter4
2026-08-21T14:46:04.815,147,RAD,horizontal,1,24.02,26.52,86.4,105.9,561,31.48,0.00,0.00,12,1.06,0,0,run2 pfilter4
2026-08-21T14:46:04.909,148,RAD,horizontal,1,24.02,26.52,85.6,105.8,483,31.26,0.00,0.00,12,0.99,0,0,run2 pfilter4
2026-08-21T14:46:05.036,149,RAD,horizontal,1,24.02,26.52,85.3,107.8,478,31.22,0.70,0.63,11,0.91,0,0,run2 pfilter4
2026-08-21T14:46:05.167,150,RAD,horizontal,1,24.02,26.52,84.7,108.4,614,31.35,1.00,0.60,14,1.13,0,0,run2 pfilter4
2026-08-21T14:46:05.263,151,RAD,horizontal,1,24.00,26.50,84.2,108.8,594,31.41,0.00,0.00,10,1.05,0,0,run2 pfilter4
2026-08-21T14:46:05.395,152,RAD,horizontal,1,24.02,26.52,83.6,109.1,556,31.68,1.00,0.58,10,1.07,0,0,run2 pfilter4
2026-08-21T14:46:05.487,153,RAD,horizontal,1,24.02,26.52,83.0,109.0,550,31.68,0.94,0.57,8,1.12,0,0,run2 pfilter4
2026-08-21T14:46:05.614,154,RAD,horizontal,1,24.02,26.52,82.6,109.2,560,31.65,0.94,0.62,9,1.18,0,0,run2 pfilter4
2026-08-21T14:46:05.711,155,RAD,horizontal,1,24.04,26.54,82.5,109.2,535,31.65,0.91,0.58,10,1.17,0,0,run2 pfilter4
2026-08-21T14:46:05.839,156,RAD,horizontal,1,24.02,26.52,82.1,109.4,510,31.63,0.88,0.57,11,1.12,0,0,run2 pfilter4
2026-08-21T14:46:05.930,157,RAD,horizontal,1,24.02,26.52,81.7,109.4,524,31.65,0.88,0.58,11,1.19,0,0,run2 pfilter4
2026-08-21T14:46:06.063,158,RAD,horizontal,1,24.02,26.52,81.5,109.5,516,31.50,0.88,0.58,10,1.17,0,0,run2 pfilter4
2026-08-21T14:46:06.189,159,RAD,horizontal,1,24.02,26.52,81.7,109.5,522,31.52,0.88,0.58,9,1.16,0,0,run2 pfilter4
2026-08-21T14:46:06.289,160,RAD,horizontal,1,24.02,26.52,81.9,109.5,522,31.52,0.88,0.58,10,1.16,0,0,run2 pfilter4
2026-08-21T14:46:06.416,161,RAD,horizontal,1,24.02,26.52,81.9,109.5,522,31.52,0.88,0.58,9,1.16,0,0,run2 pfilter4
2026-08-21T14:46:06.509,162,RAD,horizontal,1,24.02,26.52,82.0,109.5,521,31.52,0.88,0.58,10,1.16,0,0,run2 pfilter4
2026-08-21T14:46:06.638,163,RAD,horizontal,1,24.02,26.52,82.3,109.3,525,31.63,0.85,0.57,11,1.17,0,0,run2 pfilter4
2026-08-21T14:46:06.733,164,RAD,horizontal,1,24.02,26.52,82.4,109.3,524,31.61,0.85,0.57,11,1.18,0,0,run2 pfilter4
2026-08-21T14:46:06.860,165,RAD,horizontal,1,24.00,26.50,82.4,109.3,524,31.61,0.85,0.57,11,1.18,0,0,run2 pfilter4
2026-08-21T14:46:06.989,166,RAD,horizontal,1,24.00,26.50,82.4,109.4,508,31.52,0.88,0.57,11,1.16,0,0,run2 pfilter4
2026-08-21T14:46:07.084,167,RAD,horizontal,1,23.98,26.48,82.4,109.6,506,31.52,0.84,0.59,11,1.15,0,0,run2 pfilter4
2026-08-21T14:46:07.211,168,RAD,horizontal,1,23.95,26.45,82.4,109.4,512,31.52,0.84,0.59,9,1.17,0,0,run2 pfilter4
2026-08-21T14:46:07.307,169,RAD,horizontal,1,23.93,26.43,82.4,109.4,511,31.52,0.87,0.61,9,1.16,0,0,run2 pfilter4
2026-08-21T14:46:07.437,170,RAD,horizontal,1,23.93,26.43,82.4,109.3,511,31.52,0.87,0.61,10,1.16,0,0,run2 pfilter4
2026-08-21T14:46:07.533,171,RAD,horizontal,1,23.91,26.41,82.3,109.5,499,31.52,0.87,0.60,9,1.14,0,0,run2 pfilter4
2026-08-21T14:46:07.662,172,RAD,horizontal,1,23.91,26.41,82.3,109.6,500,31.52,0.84,0.58,10,1.13,0,0,run2 pfilter4
2026-08-21T14:46:07.755,173,RAD,horizontal,1,23.91,26.41,82.2,109.5,503,31.50,0.88,0.56,9,1.14,0,0,run2 pfilter4
2026-08-21T14:46:07.883,174,RAD,horizontal,1,23.91,26.41,82.2,109.5,503,31.52,0.88,0.56,9,1.14,0,0,run2 pfilter4
2026-08-21T14:46:08.012,175,RAD,horizontal,1,23.88,26.38,82.3,109.5,503,31.52,0.88,0.56,9,1.14,0,0,run2 pfilter4
2026-08-21T14:46:08.107,176,RAD,horizontal,1,23.88,26.38,82.3,109.5,503,31.52,0.88,0.56,9,1.14,0,0,run2 pfilter4
2026-08-21T14:46:08.237,177,RAD,horizontal,1,23.84,26.34,82.3,109.5,505,31.50,0.88,0.56,9,1.14,0,0,run2 pfilter4
2026-08-21T14:46:08.333,178,RAD,horizontal,1,23.86,26.36,82.3,109.5,505,31.48,0.90,0.58,11,1.15,0,0,run2 pfilter4
2026-08-21T14:46:08.459,179,RAD,horizontal,1,23.84,26.34,82.6,109.4,494,31.44,0.88,0.55,11,1.13,0,0,run2 pfilter4
2026-08-21T14:46:08.558,180,RAD,horizontal,1,23.86,26.36,82.8,109.4,495,31.37,0.90,0.57,11,1.14,0,0,run2 pfilter4
2026-08-21T14:46:08.688,181,RAD,horizontal,1,23.86,26.36,82.9,109.3,495,31.35,0.90,0.57,11,1.14,0,0,run2 pfilter4
2026-08-21T14:46:08.780,182,RAD,horizontal,1,23.88,26.38,83.0,109.4,499,31.35,0.90,0.57,12,1.14,0,0,run2 pfilter4
2026-08-21T14:46:08.909,183,RAD,horizontal,1,23.91,26.41,83.1,109.1,518,31.28,0.90,0.60,10,1.19,0,0,run2 pfilter4
2026-08-21T14:46:09.039,184,RAD,horizontal,1,23.91,26.41,82.9,109.2,495,31.52,0.93,0.59,12,1.14,0,0,run2 pfilter4
2026-08-21T14:46:09.133,185,RAD,horizontal,1,23.88,26.38,83.1,109.1,510,31.44,0.93,0.61,11,1.18,0,0,run2 pfilter4
2026-08-21T14:46:09.261,186,RAD,horizontal,1,23.88,26.38,83.1,109.4,500,31.41,0.93,0.60,10,1.16,0,0,run2 pfilter4
