timestamp,frame,mode,view,n_det,background,threshold,cx,cy,area_px,val_max,aspect,extent,peaks,std_c,skin_px,priority,note
2026-08-19T19:30:50.810,88,RAD,any,1,24.00,26.50,35.3,73.2,1310,33.01,0.00,0.00,11,1.55,0,0,run0 measure
2026-08-19T19:30:50.906,89,RAD,any,1,23.98,26.48,35.4,73.3,1301,32.71,0.00,0.00,10,1.54,0,0,run0 measure
2026-08-19T19:30:51.035,90,RAD,any,1,23.93,26.43,35.4,73.3,1300,32.69,0.00,0.00,9,1.56,0,0,run0 measure
2026-08-19T19:30:51.162,91,RAD,any,1,23.93,26.43,35.4,73.3,1306,32.73,0.00,0.00,9,1.58,0,0,run0 measure
2026-08-19T19:30:51.260,92,RAD,any,1,23.95,26.45,35.4,73.3,1303,32.78,0.00,0.00,10,1.58,0,0,run0 measure
2026-08-19T19:30:51.388,93,RAD,any,1,23.93,26.43,35.5,73.2,1298,32.78,0.00,0.00,10,1.57,0,0,run0 measure
2026-08-19T19:30:51.484,94,RAD,any,1,23.95,26.45,35.5,73.2,1292,32.82,0.00,0.00,12,1.57,0,0,run0 measure
2026-08-19T19:30:51.611,95,RAD,any,1,23.93,26.43,35.5,73.2,1295,32.82,0.00,0.00,11,1.58,0,0,run0 measure
2026-08-19T19:30:51.708,96,RAD,any,1,23.95,26.45,35.5,73.3,1298,33.04,0.00,0.00,10,1.58,1,0,run0 measure
2026-08-19T19:30:51.831,97,RAD,any,1,23.93,26.43,35.5,73.3,1298,32.91,0.00,0.00,11,1.57,0,0,run0 measure
2026-08-19T19:30:51.960,98,RAD,any,1,23.93,26.43,35.4,73.3,1296,32.91,0.00,0.00,11,1.58,0,0,run0 measure
2026-08-19T19:30:52.058,99,RAD,any,1,23.95,26.45,35.4,73.3,1295,32.93,0.00,0.00,9,1.59,0,0,run0 measure
2026-08-19T19:30:52.188,100,RAD,any,1,23.98,26.48,35.5,73.3,1300,32.91,0.00,0.00,9,1.59,0,0,run0 measure
2026-08-19T19:30:52.283,101,RAD,any,1,23.98,26.48,35.4,73.2,1308,32.86,0.00,0.00,9,1.59,0,0,run0 measure
2026-08-19T19:30:52.408,102,RAD,any,1,23.95,26.45,35.5,73.2,1310,32.91,0.00,0.00,8,1.57,0,0,run0 measure
2026-08-19T19:30:52.505,103,RAD,any,1,23.98,26.48,35.5,73.0,1316,32.91,0.00,0.00,8,1.51,0,0,run0 measure
2026-08-19T19:30:52.634,104,RAD,any,1,23.98,26.48,35.3,72.8,1318,32.91,0.00,0.00,9,1.50,0,0,run0 measure
2026-08-19T19:30:52.729,105,RAD,any,1,24.00,26.50,35.2,72.5,1311,32.99,0.00,0.00,9,1.53,0,0,run0 measure
2026-08-19T19:30:52.855,106,RAD,any,1,23.98,26.48,35.3,72.2,1253,32.97,0.00,0.00,9,1.45,0,0,run0 measure
2026-08-19T19:30:52.986,107,RAD,any,1,24.00,26.50,35.4,71.7,1238,32.97,0.00,0.00,8,1.38,0,0,run0 measure
2026-08-19T19:30:53.082,108,RAD,any,1,24.00,26.50,35.6,70.7,1231,32.80,0.00,0.00,9,1.34,0,0,run0 measure
2026-08-19T19:30:53.207,109,RAD,any,1,24.02,26.52,35.7,69.4,1255,32.67,0.00,0.00,8,1.31,0,0,run0 measure
2026-08-19T19:30:53.306,110,RAD,any,1,24.02,26.52,40.9,77.2,710,31.87,0.00,0.00,8,1.37,0,0,run0 measure
2026-08-19T19:30:53.438,111,RAD,any,1,24.02,26.52,42.9,81.2,629,31.78,0.00,0.00,7,1.25,0,0,run0 measure
2026-08-19T19:30:53.532,112,RAD,any,2,24.02,26.52,43.2,81.7,652,31.52,0.00,0.00,7,1.27,0,0,run0 measure
2026-08-19T19:30:53.532,112,RAD,any,2,24.02,26.52,24.7,41.0,534,32.24,0.63,0.59,6,1.14,0,0,run0 measure
2026-08-19T19:30:53.660,113,RAD,any,2,24.02,26.52,42.9,82.0,621,31.52,0.00,0.00,6,1.24,0,0,run0 measure
2026-08-19T19:30:53.660,113,RAD,any,2,24.02,26.52,24.6,37.9,567,32.35,0.68,0.57,4,1.15,0,0,run0 measure
2026-08-19T19:30:53.788,114,RAD,any,2,24.02,26.52,42.7,84.1,556,31.50,0.00,0.00,4,1.18,0,0,run0 measure
2026-08-19T19:30:53.788,114,RAD,any,2,24.02,26.52,25.0,35.9,636,32.19,0.79,0.56,7,1.14,0,0,run0 measure
2026-08-19T19:30:53.878,115,RAD,any,1,24.02,26.52,30.9,50.0,1318,32.32,0.00,0.00,9,1.25,0,0,run0 measure
2026-08-19T19:30:54.006,116,RAD,any,1,24.04,26.54,33.4,55.2,1334,32.52,0.00,0.00,9,1.21,0,0,run0 measure
2026-08-19T19:30:54.105,117,RAD,any,1,24.04,26.54,34.5,55.7,1333,32.32,0.00,0.00,8,1.21,0,0,run0 measure
2026-08-19T19:30:54.235,118,RAD,any,1,24.14,26.64,35.5,54.0,1346,32.11,0.00,0.00,11,1.19,0,0,run0 measure
2026-08-19T19:30:54.329,119,RAD,any,1,24.14,26.64,42.3,85.0,548,31.37,0.00,0.00,4,1.17,0,0,run0 measure
2026-08-19T19:30:54.455,120,RAD,any,1,24.16,26.66,39.0,50.8,1316,31.50,0.00,0.00,12,1.17,0,0,run0 measure
2026-08-19T19:30:54.554,121,RAD,any,1,24.16,26.66,40.3,49.9,1253,31.41,0.00,0.00,13,1.15,0,0,run0 measure
2026-08-19T19:30:54.682,122,RAD,any,1,24.14,26.64,41.3,50.0,1196,31.41,0.00,0.00,12,1.11,0,0,run0 measure
2026-08-19T19:30:54.811,123,RAD,any,1,24.14,26.64,42.2,50.5,1158,31.41,0.00,0.00,15,1.10,0,0,run0 measure
2026-08-19T19:30:54.907,124,RAD,any,1,24.11,26.61,42.3,84.8,544,31.39,0.00,0.00,4,1.19,0,0,run0 measure
2026-08-19T19:30:55.034,125,RAD,any,1,24.11,26.61,44.6,52.4,1116,31.37,0.00,0.00,17,1.09,0,0,run0 measure
2026-08-19T19:30:55.134,126,RAD,any,2,24.14,26.64,42.4,84.7,544,31.35,0.00,0.00,3,1.19,0,0,run0 measure
2026-08-19T19:30:55.134,126,RAD,any,2,24.14,26.64,49.0,22.4,548,30.50,1.60,0.55,12,0.82,0,0,run0 measure
2026-08-19T19:30:55.256,127,RAD,any,1,24.11,26.61,47.2,52.9,1130,31.35,0.00,0.00,14,1.10,0,0,run0 measure
2026-08-19T19:30:55.355,128,RAD,any,1,24.11,26.61,49.1,52.1,1187,31.35,0.00,0.00,13,1.11,0,0,run0 measure
2026-08-19T19:30:55.484,129,RAD,any,1,24.14,26.64,51.1,51.1,1230,31.33,0.00,0.00,17,1.12,0,0,run0 measure
2026-08-19T19:30:55.610,130,RAD,any,1,24.18,26.68,53.6,49.6,1355,31.46,0.00,0.00,18,1.18,0,0,run0 measure
2026-08-19T19:30:55.708,131,RAD,any,1,24.21,26.71,54.8,50.1,1247,31.52,0.00,0.00,18,1.11,0,0,run0 measure
2026-08-19T19:30:55.833,132,RAD,any,1,24.16,26.66,56.6,50.7,1231,31.52,0.00,0.00,15,1.11,0,0,run0 measure
2026-08-19T19:30:55.929,133,RAD,any,1,24.18,26.68,58.6,51.1,1214,31.52,0.00,0.00,11,1.10,0,0,run0 measure
2026-08-19T19:30:56.056,134,RAD,any,1,24.16,26.66,61.5,50.4,1252,31.52,0.00,0.00,10,1.11,0,0,run0 measure
2026-08-19T19:30:56.152,135,RAD,any,1,24.16,26.66,64.1,50.3,1247,31.52,0.00,0.00,16,1.12,0,0,run0 measure
2026-08-19T19:30:56.283,136,RAD,any,1,24.18,26.68,66.0,50.6,1229,31.52,0.00,0.00,12,1.12,0,0,run0 measure
2026-08-19T19:30:56.379,137,RAD,any,0,24.21,26.71,,,,,,,,,,,run0 measure
2026-08-19T19:30:56.507,138,RAD,any,0,24.25,26.75,,,,,,,,,,,run0 measure
2026-08-19T19:30:56.633,139,RAD,any,2,24.25,26.75,92.5,25.5,560,30.45,1.96,0.50,9,0.80,0,0,run0 measure
2026-08-19T19:30:56.633,139,RAD,any,2,24.25,26.75,42.5,84.7,551,31.59,0.00,0.00,3,1.23,0,0,run0 measure
2026-08-19T19:30:56.728,140,RAD,any,2,24.23,26.73,95.3,28.1,530,30.63,1.88,0.49,8,0.78,0,0,run0 measure
2026-08-19T19:30:56.728,140,RAD,any,2,24.23,26.73,42.4,84.7,551,31.59,0.00,0.00,3,1.22,0,0,run0 measure
2026-08-19T19:30:56.856,141,RAD,any,2,24.28,26.78,99.1,30.3,584,30.82,1.80,0.52,8,0.79,0,0,run0 measure
2026-08-19T19:30:56.856,141,RAD,any,2,24.28,26.78,42.4,84.6,554,31.59,0.00,0.00,3,1.23,0,0,run0 measure
2026-08-19T19:30:56.951,142,RAD,any,2,24.25,26.75,102.6,32.4,546,30.87,1.91,0.54,8,0.80,0,0,run0 measure
2026-08-19T19:30:56.951,142,RAD,any,2,24.25,26.75,42.4,84.6,554,31.59,0.00,0.00,3,1.23,0,0,run0 measure
2026-08-19T19:30:57.086,143,RAD,any,2,24.28,26.78,105.5,34.2,547,30.87,1.69,0.48,10,0.80,0,0,run0 measure
2026-08-19T19:30:57.086,143,RAD,any,2,24.28,26.78,42.4,84.7,554,31.59,0.00,0.00,3,1.23,0,0,run0 measure
2026-08-19T19:30:57.179,144,RAD,any,2,24.28,26.78,108.1,35.2,559,30.69,1.50,0.48,9,0.81,0,0,run0 measure
2026-08-19T19:30:57.179,144,RAD,any,2,24.28,26.78,42.4,84.8,555,31.57,0.00,0.00,3,1.23,0,0,run0 measure
2026-08-19T19:30:57.307,145,RAD,any,2,24.28,26.78,111.0,35.3,591,30.60,1.33,0.49,13,0.80,0,0,run0 measure
2026-08-19T19:30:57.307,145,RAD,any,2,24.28,26.78,42.3,84.8,555,31.57,0.00,0.00,3,1.24,0,0,run0 measure
2026-08-19T19:30:57.401,146,RAD,any,2,24.28,26.78,113.9,35.5,636,30.47,1.22,0.51,9,0.82,0,0,run0 measure
2026-08-19T19:30:57.401,146,RAD,any,2,24.28,26.78,42.4,84.8,556,31.55,0.00,0.00,3,1.24,0,0,run0 measure
2026-08-19T19:30:57.532,147,RAD,any,2,24.28,26.78,117.2,35.6,675,30.60,1.03,0.51,14,0.84,0,0,run0 measure
2026-08-19T19:30:57.532,147,RAD,any,2,24.28,26.78,42.4,84.8,556,31.55,0.00,0.00,3,1.24,0,0,run0 measure
2026-08-19T19:30:57.660,148,RAD,any,2,24.28,26.78,120.6,35.5,693,30.58,0.95,0.51,15,0.85,0,0,run0 measure
2026-08-19T19:30:57.660,148,RAD,any,2,24.28,26.78,42.4,84.8,556,31.57,0.00,0.00,3,1.24,0,0,run0 measure
2026-08-19T19:30:57.757,149,RAD,any,2,24.28,26.78,123.2,35.2,701,30.85,0.97,0.56,15,0.89,0,0,run0 measure
2026-08-19T19:30:57.757,149,RAD,any,2,24.28,26.78,42.4,84.7,556,31.57,0.00,0.00,3,1.23,0,0,run0 measure
2026-08-19T19:30:57.880,150,RAD,any,2,24.28,26.78,124.4,34.7,728,31.61,1.00,0.63,10,0.93,0,0,run0 measure
2026-08-19T19:30:57.880,150,RAD,any,2,24.28,26.78,42.4,84.8,557,31.57,0.00,0.00,3,1.24,0,0,run0 measure
2026-08-19T19:30:57.975,151,RAD,any,2,24.28,26.78,124.3,34.3,733,31.76,1.12,0.60,10,0.99,0,0,run0 measure
2026-08-19T19:30:57.975,151,RAD,any,2,24.28,26.78,42.4,84.8,557,31.57,0.00,0.00,3,1.24,0,0,run0 measure
2026-08-19T19:30:58.108,152,RAD,any,2,24.28,26.78,123.3,33.8,779,31.85,1.15,0.62,7,1.03,0,0,run0 measure
