frame,event,id,x,y,cause,near_track,near_dist,near_misses,ghost_id,ghost_dist,ghost_age,n_within_2gate,n_dets,n_tracks
1,birth,1,115.8,27.9,genuine,,,,,,,0,1,1
69,birth,2,55.9,115.2,genuine,1,106.0,0,,,,0,2,2
148,birth,3,155.5,52.3,gate_miss,1,46.2,0,,,,1,3,3
224,exit,3,97.6,21.9,exit,,,,,,,,2,3
224,death,3,97.6,21.9,age77_hits63,,,,,,,,2,3
293,exit,2,126.0,106.7,exit,,,,,,,,1,2
293,death,2,126.0,106.7,age225_hits205,,,,,,,,1,2
410,birth,4,120.9,113.2,gate_miss,1,88.7,0,,,,0,2,2
428,exit,1,127.6,28.3,exit,,,,,,,,1,2
428,death,1,127.6,28.3,age428_hits398,,,,,,,,1,2
761,birth,5,16.6,116.6,gate_miss,4,43.5,0,,,,1,2,2
770,death,5,16.6,116.6,age10_hits1,,,,,,,,0,2
773,exit,4,29.9,121.3,exit,,,,,,,,0,1
773,death,4,29.9,121.3,age364_hits334,,,,,,,,0,1
874,birth,6,79.4,112.9,genuine,,,,,,,0,1,1
913,exit,6,78.6,124.1,exit,,,,,,,,0,1
913,death,6,78.6,124.1,age40_hits28,,,,,,,,0,1
2131,birth,7,63.9,117.1,genuine,,,,,,,0,1,1
2154,birth,8,41.1,85.8,duplicate_promoted,7,17.4,0,,,,1,2,2
2163,death,8,41.1,85.8,age10_hits1,,,,,,,,1,2
2249,exit,7,42.8,135.5,exit,,,,,,,,0,1
2249,death,7,42.8,135.5,age119_hits101,,,,,,,,0,1
2418,birth,9,56.4,115.3,genuine,,,,,,,0,1,1
2448,exit,9,-7.7,120.8,exit,,,,,,,,0,1
2448,death,9,-7.7,120.8,age31_hits16,,,,,,,,0,1
2498,birth,10,8.3,114.5,genuine,,,,,,,0,1,1
2528,exit,10,43.6,113.1,exit,,,,,,,,0,1
2528,death,10,43.6,113.1,age31_hits20,,,,,,,,0,1
2585,birth,11,88.7,117.6,genuine,,,,,,,0,1,1
2600,exit,11,73.8,119.2,exit,,,,,,,,0,1
2600,death,11,73.8,119.2,age16_hits4,,,,,,,,0,1
2677,birth,12,72.7,117.4,genuine,,,,,,,0,1,1
2701,exit,12,80.0,114.0,exit,,,,,,,,0,1
2701,death,12,80.0,114.0,age25_hits11,,,,,,,,0,1
2709,birth,12,78.5,113.9,returning_reid,,,,12,1.5,8,0,1,1
2733,exit,12,71.7,119.0,exit,,,,,,,,0,1
2733,death,12,71.7,119.0,age25_hits16,,,,,,,,0,1
2748,birth,12,76.0,117.9,returning_reid,,,,12,4.4,15,0,1,1
2769,exit,12,75.6,116.3,exit,,,,,,,,0,1
2769,death,12,75.6,116.3,age22_hits10,,,,,,,,0,1
2772,birth,12,76.7,117.4,returning_reid,,,,12,1.5,3,0,1,1
2788,exit,12,76.9,117.1,exit,,,,,,,,0,1
2788,death,12,76.9,117.1,age17_hits8,,,,,,,,0,1
2800,birth,12,77.2,117.5,returning_reid,,,,12,0.4,12,0,1,1
2840,exit,12,76.9,115.5,exit,,,,,,,,0,1
2840,death,12,76.9,115.5,age41_hits14,,,,,,,,0,1
2855,birth,12,76.0,115.8,returning_reid,,,,12,0.9,15,0,1,1
2914,exit,12,70.7,125.8,exit,,,,,,,,0,1
2914,death,12,70.7,125.8,age60_hits48,,,,,,,,0,1
3147,birth,13,80.0,117.7,genuine,,,,,,,0,1,1
3164,exit,13,77.1,119.1,exit,,,,,,,,0,1
3164,death,13,77.1,119.1,age18_hits7,,,,,,,,0,1
3208,birth,13,76.1,117.3,returning_reid,,,,13,2.0,44,0,1,1
3245,exit,13,19.5,109.3,exit,,,,,,,,0,1
3245,death,13,19.5,109.3,age38_hits17,,,,,,,,0,1
3248,birth,13,36.6,117.2,returning_reid,,,,13,18.8,3,0,1,1
3287,exit,13,175.1,120.7,exit,,,,,,,,0,1
3287,death,13,175.1,120.7,age40_hits28,,,,,,,,0,1
3532,birth,14,153.4,106.8,genuine,,,,,,,0,1,1
3688,birth,15,121.3,24.5,gate_miss,14,82.4,0,,,,0,2,2
3706,birth,16,115.5,24.5,duplicate_promoted,15,6.7,0,,,,1,3,3
3743,exit,14,114.1,116.3,exit,,,,,,,,2,3
3743,death,14,114.1,116.3,age212_hits197,,,,,,,,2,3
3744,birth,14,115.2,112.9,returning_reid,15,88.9,0,14,3.6,1,0,3,3
3753,death,14,115.2,112.9,age10_hits1,,,,,,,,1,3
3761,exit,15,100.5,20.7,exit,,,,,,,,1,2
3761,death,15,100.5,20.7,age74_hits57,,,,,,,,1,2
3799,birth,14,115.6,112.9,returning_reid,16,94.4,0,14,0.4,46,0,2,2
3809,death,16,101.5,18.5,age104_hits83,,,,,,,,1,2
3823,recover,16,102.0,18.9,hidden14f,,,,,,14,,2,1
3913,birth,17,106.9,21.5,duplicate_promoted,16,5.8,0,,,,1,3,3
3922,birth,18,115.0,23.3,duplicate_promoted,17,6.3,0,,,,2,4,4
3949,exit,16,130.1,28.3,exit,,,,,,,,2,4
3949,death,16,130.1,28.3,age127_hits106,,,,,,,,2,4
3955,exit,18,128.3,26.4,exit,,,,,,,,2,3
3955,death,18,128.3,26.4,age34_hits17,,,,,,,,2,3
3971,exit,17,133.3,26.7,exit,,,,,,,,1,2
3971,death,17,133.3,26.7,age59_hits42,,,,,,,,1,2
