timestamp,frame,mode,view,n_det,background,threshold,cx,cy,area_px,val_max,aspect,extent,peaks,std_c,skin_px,priority,note
2026-08-24T15:29:54.785,46,RAD,horizontal,1,22.98,25.48,91.8,35.4,40,27.49,1.67,0.67,2,1.04,0,0,horizontal best
2026-08-24T15:29:54.911,47,RAD,horizontal,1,22.98,25.48,91.7,35.4,40,27.54,1.67,0.67,2,1.05,0,0,horizontal best
2026-08-24T15:29:55.009,48,RAD,horizontal,1,22.98,25.48,91.7,35.4,40,27.52,1.67,0.67,2,1.06,0,0,horizontal best
2026-08-24T15:29:55.135,49,RAD,horizontal,1,22.98,25.48,91.7,35.4,40,27.52,1.67,0.67,2,1.07,0,0,horizontal best
2026-08-24T15:29:55.232,50,RAD,horizontal,1,22.96,25.46,91.7,35.4,40,27.52,1.67,0.67,2,1.08,0,0,horizontal best
2026-08-24T15:29:55.359,51,RAD,horizontal,1,22.94,25.44,91.7,35.4,40,27.52,1.67,0.67,2,1.08,0,0,horizontal best
2026-08-24T15:29:55.488,52,RAD,horizontal,1,22.91,25.41,91.7,35.4,40,27.56,1.67,0.67,2,1.08,0,0,horizontal best
2026-08-24T15:29:55.584,53,RAD,horizontal,1,22.94,25.44,91.8,35.4,40,27.63,1.67,0.67,2,1.10,0,0,horizontal best
2026-08-24T15:29:55.712,54,RAD,horizontal,1,22.94,25.44,91.8,35.4,40,27.63,1.67,0.67,2,1.10,0,0,horizontal best
2026-08-24T15:29:55.811,55,RAD,horizontal,1,22.91,25.41,91.7,35.5,42,27.63,1.67,0.70,2,1.08,0,0,horizontal best
2026-08-24T15:29:55.936,56,RAD,horizontal,2,22.91,25.41,91.8,35.4,39,27.63,1.67,0.65,2,1.11,0,0,horizontal best
2026-08-24T15:29:55.936,56,RAD,horizontal,2,22.91,25.41,28.8,43.3,60,28.99,2.00,0.61,1,1.60,0,0,horizontal best
2026-08-24T15:29:56.034,57,RAD,horizontal,2,22.91,25.41,91.8,35.4,39,27.56,1.67,0.65,2,1.10,0,0,horizontal best
2026-08-24T15:29:56.034,57,RAD,horizontal,2,22.91,25.41,28.9,44.0,62,29.01,1.86,0.68,1,1.66,0,0,horizontal best
2026-08-24T15:29:56.160,58,RAD,horizontal,2,22.91,25.41,91.8,35.4,39,27.56,1.67,0.65,2,1.09,0,0,horizontal best
