timestamp,frame,mode,view,n_det,background,threshold,cx,cy,area_px,val_max,aspect,extent,peaks,std_c,skin_px,priority,note
2026-08-19T19:26:36.445,970,RAD,any,1,24.00,26.50,44.7,70.7,1311,32.73,0.00,0.00,12,1.52,0,0,run0 measure
2026-08-19T19:26:36.540,971,RAD,any,1,23.98,26.48,44.7,70.6,1311,32.73,0.00,0.00,12,1.52,0,0,run0 measure
2026-08-19T19:26:36.672,972,RAD,any,1,24.00,26.50,44.8,70.7,1307,32.73,0.00,0.00,12,1.51,0,0,run0 measure
2026-08-19T19:26:36.805,973,RAD,any,1,24.00,26.50,44.8,70.6,1316,32.73,0.00,0.00,12,1.51,0,0,run0 measure
2026-08-19T19:26:36.898,974,RAD,any,1,24.00,26.50,44.9,70.6,1305,32.78,0.00,0.00,12,1.51,0,0,run0 measure
2026-08-19T19:26:37.027,975,RAD,any,1,23.98,26.48,44.9,70.6,1304,32.78,0.00,0.00,12,1.51,0,0,run0 measure
2026-08-19T19:26:37.123,976,RAD,any,1,23.98,26.48,44.8,70.5,1304,32.78,0.00,0.00,12,1.51,0,0,run0 measure
2026-08-19T19:26:37.248,977,RAD,any,1,23.98,26.48,44.8,70.5,1304,32.80,0.00,0.00,11,1.51,0,0,run0 measure
2026-08-19T19:26:37.342,978,RAD,any,1,23.98,26.48,44.9,70.5,1309,32.78,0.00,0.00,11,1.51,0,0,run0 measure
2026-08-19T19:26:37.467,979,RAD,any,1,23.98,26.48,44.9,70.5,1308,32.78,0.00,0.00,11,1.51,0,0,run0 measure
2026-08-19T19:26:37.564,980,RAD,any,1,23.98,26.48,44.9,70.5,1308,32.78,0.00,0.00,11,1.51,0,0,run0 measure
2026-08-19T19:26:37.697,981,RAD,any,1,24.00,26.50,44.9,70.5,1304,32.78,0.00,0.00,12,1.51,0,0,run0 measure
2026-08-19T19:26:37.823,982,RAD,any,1,23.98,26.48,44.9,70.5,1303,32.78,0.00,0.00,13,1.51,0,0,run0 measure
2026-08-19T19:26:37.921,983,RAD,any,1,23.98,26.48,45.0,70.5,1303,32.76,0.00,0.00,13,1.51,0,0,run0 measure
2026-08-19T19:26:38.049,984,RAD,any,1,23.98,26.48,45.0,70.6,1302,32.76,0.00,0.00,13,1.51,0,0,run0 measure
2026-08-19T19:26:38.147,985,RAD,any,1,23.98,26.48,44.9,70.6,1311,32.76,0.00,0.00,13,1.52,0,0,run0 measure
2026-08-19T19:26:38.274,986,RAD,any,1,23.98,26.48,44.9,70.6,1320,32.76,0.00,0.00,12,1.51,0,0,run0 measure
2026-08-19T19:26:38.369,987,RAD,any,1,23.98,26.48,45.0,70.7,1311,32.82,0.00,0.00,11,1.50,0,0,run0 measure
2026-08-19T19:26:38.496,988,RAD,any,1,23.98,26.48,45.1,70.9,1314,32.82,0.00,0.00,10,1.50,0,0,run0 measure
2026-08-19T19:26:38.624,989,RAD,any,1,23.98,26.48,45.5,71.2,1250,32.82,0.00,0.00,12,1.44,0,0,run0 measure
2026-08-19T19:26:38.716,990,RAD,any,1,23.93,26.43,45.4,71.1,1288,32.82,0.00,0.00,13,1.49,0,0,run0 measure
2026-08-19T19:26:38.844,991,RAD,any,1,23.93,26.43,45.3,71.1,1302,32.82,0.00,0.00,14,1.50,0,0,run0 measure
2026-08-19T19:26:38.946,992,RAD,any,1,23.93,26.43,45.5,71.2,1249,32.93,0.00,0.00,10,1.47,0,0,run0 measure
2026-08-19T19:26:39.073,993,RAD,any,1,23.93,26.43,45.4,71.2,1302,33.10,0.00,0.00,9,1.56,1,0,run0 measure
