timestamp,frame,mode,view,n_det,background,threshold,cx,cy,area_px,val_max,aspect,extent,peaks,std_c,skin_px,priority,note
2026-08-21T14:46:30.216,39,RAD,horizontal,0,23.58,26.08,,,,,,,,,,,run2 pfilter4
2026-08-21T14:46:30.340,40,RAD,horizontal,1,23.58,26.08,90.4,96.0,82,29.52,0.44,0.73,1,1.07,0,0,run2 pfilter4
2026-08-21T14:46:30.438,41,RAD,horizontal,2,23.60,26.10,90.8,106.3,232,31.15,0.00,0.00,5,1.02,0,0,run2 pfilter4
2026-08-21T14:46:30.438,41,RAD,horizontal,2,23.60,26.10,1.0,0.5,6,31.50,0.67,1.00,1,1.24,0,0,run2 pfilter4
2026-08-21T14:46:30.569,42,RAD,horizontal,2,23.60,26.10,90.3,100.0,78,29.52,0.47,0.74,1,0.99,0,0,run2 pfilter4
2026-08-21T14:46:30.569,42,RAD,horizontal,2,23.60,26.10,1.0,0.5,6,31.33,0.67,1.00,1,1.26,0,0,run2 pfilter4
2026-08-21T14:46:30.664,43,RAD,horizontal,1,23.60,26.10,90.2,97.0,78,29.52,0.47,0.74,1,0.99,0,0,run2 pfilter4
2026-08-21T14:46:30.792,44,RAD,horizontal,1,23.60,26.10,90.1,95.8,77,29.52,0.47,0.73,1,1.00,0,0,run2 pfilter4
2026-08-21T14:46:30.920,45,RAD,horizontal,2,23.58,26.08,90.5,94.6,43,29.48,0.33,0.90,1,0.86,0,0,run2 pfilter4
2026-08-21T14:46:30.920,45,RAD,horizontal,2,23.58,26.08,0.9,0.8,8,31.13,1.00,0.89,1,1.06,0,0,run2 pfilter4
2026-08-21T14:46:31.020,46,RAD,horizontal,1,23.58,26.08,0.9,0.9,8,31.28,1.00,0.89,1,1.10,0,0,run2 pfilter4
2026-08-21T14:46:31.142,47,RAD,horizontal,1,23.58,26.08,90.6,109.4,216,31.09,0.00,0.00,5,1.00,0,0,run2 pfilter4
2026-08-21T14:46:31.240,48,RAD,horizontal,0,23.58,26.08,,,,,,,,,,,run2 pfilter4
2026-08-21T14:46:31.367,49,RAD,horizontal,0,23.60,26.10,,,,,,,,,,,run2 pfilter4
2026-08-21T14:46:31.462,50,RAD,horizontal,0,23.60,26.10,,,,,,,,,,,run2 pfilter4
2026-08-21T14:46:31.590,51,RAD,horizontal,0,23.60,26.10,,,,,,,,,,,run2 pfilter4
2026-08-21T14:46:31.687,52,RAD,horizontal,0,23.60,26.10,,,,,,,,,,,run2 pfilter4
2026-08-21T14:46:31.814,53,RAD,horizontal,0,23.60,26.10,,,,,,,,,,,run2 pfilter4
2026-08-21T14:46:31.943,54,RAD,horizontal,0,23.58,26.08,,,,,,,,,,,run2 pfilter4
2026-08-21T14:46:32.041,55,RAD,horizontal,0,23.60,26.10,,,,,,,,,,,run2 pfilter4
2026-08-21T14:46:32.166,56,RAD,horizontal,0,23.60,26.10,,,,,,,,,,,run2 pfilter4
2026-08-21T14:46:32.263,57,RAD,horizontal,1,23.60,26.10,90.5,107.9,232,31.15,0.00,0.00,5,1.10,0,0,run2 pfilter4
2026-08-21T14:46:32.388,58,RAD,horizontal,1,23.60,26.10,90.3,108.1,229,31.15,0.00,0.00,6,1.09,0,0,run2 pfilter4
2026-08-21T14:46:32.488,59,RAD,horizontal,1,23.58,26.08,90.4,108.2,228,31.15,0.00,0.00,5,1.06,0,0,run2 pfilter4
2026-08-21T14:46:32.616,60,RAD,horizontal,0,23.58,26.08,,,,,,,,,,,run2 pfilter4
2026-08-21T14:46:32.710,61,RAD,horizontal,1,23.58,26.08,89.5,107.4,296,31.15,0.00,0.00,9,1.05,0,0,run2 pfilter4
2026-08-21T14:46:32.833,62,RAD,horizontal,0,23.55,26.05,,,,,,,,,,,run2 pfilter4
2026-08-21T14:46:32.963,63,RAD,horizontal,0,23.53,26.03,,,,,,,,,,,run2 pfilter4
2026-08-21T14:46:33.061,64,RAD,horizontal,1,23.55,26.05,1.4,0.9,11,31.22,0.75,0.92,1,1.27,0,0,run2 pfilter4
2026-08-21T14:46:33.193,65,RAD,horizontal,2,23.55,26.05,88.0,106.9,435,31.48,0.00,0.00,10,0.94,0,0,run2 pfilter4
