frame,event,id,x,y,cause,near_track,near_dist,near_misses,ghost_id,ghost_dist,ghost_age,n_within_2gate,n_dets,n_tracks
809,death,10,94.6,-3.2,age27_hits8,,,,,,,,2,4
813,death,10,18.3,58.0,age10_hits1,,,,,,,,2,3
820,birth,10,31.6,41.6,duplicate_promoted_reid,6,9.2,0,10,21.1,7,1,2,3
822,exit,9,-34.6,106.4,exit,,,,,,,,2,3
822,death,9,-34.6,106.4,age100_hits84,,,,,,,,2,3
931,exit,6,145.9,141.8,exit,,,,,,,,1,2
931,death,6,145.9,141.8,age245_hits230,,,,,,,,1,2
943,birth,11,107.6,113.6,returning,10,110.6,0,6,47.6,12,0,2,2
959,birth,12,17.9,58.0,gate_miss,10,30.8,0,6,153.0,28,1,3,3
980,death,12,17.5,58.4,age22_hits3,,,,,,,,2,3
1006,exit,11,89.8,126.3,exit,,,,,,,,1,2
1006,death,11,89.8,126.3,age64_hits54,,,,,,,,1,2
1039,recover,12,18.1,57.5,hidden59f,10,,,,,59,,2,1
1044,birth,13,112.1,113.2,returning,10,90.9,0,11,25.8,38,0,2,3
1051,death,12,18.1,57.9,age13_hits4,,,,,,,,2,3
1062,exit,13,119.3,118.1,exit,,,,,,,,1,2
1062,death,13,119.3,118.1,age19_hits9,,,,,,,,1,2
1064,birth,13,111.2,113.4,returning_reid,10,65.7,0,13,9.4,2,0,2,2
1096,exit,13,113.0,114.9,exit,,,,,,,,0,2
1096,death,13,113.0,114.9,age33_hits24,,,,,,,,0,2
1177,birth,14,125.7,111.0,gate_miss,10,32.8,0,,,,1,2,2
1185,recover,12,17.7,58.0,hidden134f,10,,,,,134,,3,2
1194,death,12,17.7,58.0,age10_hits1,,,,,,,,2,3
1243,birth,15,17.9,58.0,gate_miss,10,67.0,0,,,,0,3,3
1267,exit,10,76.6,115.5,exit,,,,,,,,1,3
1267,death,10,76.6,115.5,age448_hits388,,,,,,,,1,3
1269,birth,10,66.1,104.3,returning_reid,15,66.6,6,10,15.4,2,0,2,3
1272,death,15,17.8,58.3,age30_hits8,,,,,,,,2,3
1273,recover,15,17.9,58.0,hidden1f,10,,,,,1,,3,2
1282,death,15,17.9,58.0,age10_hits1,,,,,,,,1,3
1285,exit,14,114.3,133.3,exit,,,,,,,,1,2
1285,death,14,114.3,133.3,age109_hits95,,,,,,,,1,2
1293,birth,15,17.7,58.0,returning_reid,10,65.4,0,15,0.2,11,0,2,2
1351,death,15,18.1,58.4,age59_hits30,,,,,,,,1,2
1363,recover,15,18.2,57.7,hidden12f,,,,,,12,,2,1
1372,death,15,18.2,57.7,age10_hits1,,,,,,,,0,2
1376,birth,15,18.2,57.7,returning_reid,10,89.7,0,15,0.1,4,0,2,2
1390,death,15,18.4,58.2,age15_hits3,,,,,,,,0,2
1395,recover,15,18.1,57.7,hidden5f,,,,,,5,,1,1
1408,death,15,17.3,58.3,age14_hits4,,,,,,,,1,2
1430,birth,16,134.2,112.6,gate_miss,10,64.5,0,15,127.9,40,0,2,2
1452,recover,15,18.2,57.9,hidden44f,,,,,,44,,3,2
1466,death,15,17.5,57.8,age15_hits6,,,,,,,,2,3
1467,recover,15,18.0,57.8,hidden1f,,,,,,1,,3,2
1489,death,15,19.6,57.2,age23_hits7,,,,,,,,2,3
1495,recover,15,18.7,57.5,hidden6f,,,,,,6,,3,2
1511,death,15,17.3,57.7,age17_hits6,,,,,,,,1,3
1520,exit,10,99.2,120.6,exit,,,,,,,,1,2
1520,death,10,99.2,120.6,age252_hits201,,,,,,,,1,2
1533,birth,10,85.5,108.5,returning_reid,16,56.7,0,10,18.3,13,1,2,2
1546,recover,15,18.2,58.0,hidden35f,,,,,,35,,1,2
1551,exit,10,79.0,113.2,exit,,,,,,,,0,3
1551,death,10,79.0,113.2,age19_hits6,,,,,,,,0,3
1553,birth,10,64.7,100.0,returning_reid,16,91.1,5,10,19.4,2,0,1,3
1555,death,15,18.2,58.0,age10_hits1,,,,,,,,0,3
1557,exit,16,159.3,126.4,exit,,,,,,,,0,2
1557,death,16,159.3,126.4,age128_hits107,,,,,,,,0,2
1564,birth,15,17.8,58.0,returning_reid,10,94.3,0,15,0.4,9,0,2,2
1574,birth,16,149.9,112.5,returning_reid,10,39.8,0,16,16.7,17,1,3,3
1583,death,15,17.5,57.5,age20_hits11,,,,,,,,0,3
1583,death,16,149.9,112.5,age10_hits1,,,,,,,,0,3
1584,birth,16,152.0,112.4,returning_reid,10,42.4,0,16,2.1,1,1,2,2
1586,recover,15,17.9,57.7,hidden3f,,,,,,3,,2,2
1593,death,16,152.0,112.4,age10_hits1,,,,,,,,2,3
1603,death,15,18.8,57.8,age18_hits4,,,,,,,,1,2
1611,recover,15,17.9,57.9,hidden8f,,,,,,8,,2,1
1630,death,15,17.7,57.5,age20_hits3,,,,,,,,1,2
1674,recover,15,17.8,57.9,hidden44f,,,,,,44,,1,1
1675,exit,10,92.3,104.9,exit,,,,,,,,1,2
1675,death,10,92.3,104.9,age123_hits88,,,,,,,,1,2
1683,birth,10,93.4,103.8,returning_reid,15,88.1,1,10,1.6,8,0,1,2
1687,birth,17,141.9,113.1,gate_miss,10,49.6,3,,,,1,1,3
1691,death,15,19.5,58.0,age18_hits7,,,,,,,,1,3
1699,death,10,95.7,104.7,age17_hits3,,,,,,,,0,2
1706,recover,10,94.9,101.4,hidden7f,17,,,,,7,,2,1
1712,recover,15,18.2,57.8,hidden21f,,,,,,21,,1,2
1716,exit,17,141.6,113.9,exit,,,,,,,,1,3
1716,death,17,141.6,113.9,age30_hits14,,,,,,,,1,3
1766,death,15,18.4,58.7,age55_hits29,,,,,,,,0,2
1770,death,10,94.2,104.4,age65_hits31,,,,,,,,0,1
1773,recover,10,110.6,98.7,hidden3f,,,,,,3,,1,0
1780,recover,15,18.3,57.6,hidden14f,,,,,,14,,2,1
1807,death,15,17.3,58.0,age28_hits8,,,,,,,,1,2
1815,recover,15,17.8,57.7,hidden8f,,,,,,8,,2,1
1824,death,15,17.8,57.7,age10_hits1,,,,,,,,1,2
1828,birth,15,18.4,57.6,returning_reid,10,78.1,0,15,0.6,4,0,2,2
1837,death,15,18.4,57.6,age10_hits1,,,,,,,,1,2
1891,birth,18,19.8,57.3,gate_miss,10,76.5,0,,,,0,2,2
1902,death,18,17.5,58.5,age12_hits3,,,,,,,,1,2
1933,death,10,108.4,93.2,age161_hits146,,,,,,,,0,1
1936,recover,10,107.2,94.7,hidden3f,,,,,,3,,1,0
1980,recover,18,18.1,58.0,hidden78f,,,,,,78,,2,1
1989,death,18,18.1,58.0,age10_hits1,,,,,,,,0,2
1991,birth,18,17.5,57.8,returning_reid,10,88.3,0,18,0.7,2,0,2,2
2009,death,18,16.5,59.0,age19_hits5,,,,,,,,1,2
2017,recover,18,17.5,58.0,hidden8f,,,,,,8,,2,1
2028,death,18,14.1,57.8,age12_hits3,,,,,,,,1,2
2051,exit,10,101.7,76.9,exit,,,,,,,,0,1
2051,death,10,101.7,76.9,age116_hits64,,,,,,,,0,1
2052,birth,10,101.3,78.3,returning_reid,,,,10,1.5,1,0,1,1
2183,birth,19,151.4,109.8,gate_miss,10,49.3,2,,,,1,1,2
2205,death,10,111.7,82.6,age154_hits117,,,,,,,,1,2
2207,recover,10,112.1,82.3,hidden2f,19,,,,,2,,2,1
2216,death,10,112.1,82.3,age10_hits1,,,,,,,,1,2
2221,birth,10,110.4,81.9,returning_reid,19,34.7,0,10,1.6,16,1,2,2
2300,death,19,144.2,90.9,age118_hits90,,,,,,,,0,2
2304,recover,19,149.1,95.6,hidden4f,10,,,,,4,,2,1
2340,exit,19,137.9,131.9,exit,,,,,,,,1,2
2340,death,19,137.9,131.9,age37_hits25,,,,,,,,1,2
2379,birth,19,138.4,112.2,returning_reid,10,53.6,0,19,19.7,39,1,2,2
2379,giveup,18,14.1,57.8,timeout351f,,,,,,351,,2,2
2395,death,10,84.5,99.1,age175_hits130,,,,,,,,1,2
2412,recover,10,72.0,93.8,hidden17f,19,,,,,17,,2,1
2460,death,10,70.8,63.4,age49_hits33,,,,,,,,1,2
2469,recover,10,72.6,64.4,hidden9f,,,,,,9,,2,1
2505,exit,19,160.5,117.1,exit,,,,,,,,0,2
2505,death,19,160.5,117.1,age127_hits97,,,,,,,,0,2
2509,birth,20,106.5,105.8,returning,10,66.8,2,19,55.2,4,0,1,2
2513,birth,19,151.5,105.5,returning_reid,10,62.5,6,19,14.6,8,0,2,3
2516,exit,10,244.5,107.5,exit,,,,,,,,2,3
2516,death,10,244.5,107.5,age48_hits23,,,,,,,,2,3
2531,exit,19,152.6,116.9,exit,,,,,,,,1,2
2531,death,19,152.6,116.9,age19_hits8,,,,,,,,1,2
2533,birth,19,151.6,105.4,returning_reid,20,64.2,0,19,11.6,2,0,2,2
2561,birth,21,18.1,57.7,gate_miss,20,82.2,0,10,231.8,45,0,2,3
2563,exit,19,157.6,108.0,exit,,,,,,,,1,3
2563,death,19,157.6,108.0,age31_hits13,,,,,,,,1,3
2570,death,21,18.1,57.7,age10_hits1,,,,,,,,1,2
2572,birth,19,151.7,101.9,returning_reid,20,61.3,0,19,8.5,9,0,2,2
2625,death,20,101.0,62.5,age117_hits100,,,,,,,,0,2
2626,recover,20,98.8,70.4,hidden1f,19,,,,,1,,2,1
2737,death,20,62.2,67.7,age112_hits79,,,,,,,,0,2
2741,exit,19,118.2,116.1,exit,,,,,,,,0,1
2741,death,19,118.2,116.1,age170_hits143,,,,,,,,0,1
2742,recover,20,63.4,69.6,hidden5f,,,,,,5,,1,0
2770,exit,20,88.5,118.3,exit,,,,,,,,0,1
2770,death,20,88.5,118.3,age29_hits11,,,,,,,,0,1
2771,birth,20,90.7,101.9,returning_reid,,,,20,16.6,1,0,1,1
2778,birth,22,151.2,115.8,returning,20,63.3,0,19,33.0,37,0,2,2
2795,exit,20,95.1,108.7,exit,,,,,,,,0,2
2795,death,20,95.1,108.7,age25_hits7,,,,,,,,0,2
2795,exit,22,151.5,117.0,exit,,,,,,,,0,2
2795,death,22,151.5,117.0,age18_hits2,,,,,,,,0,2
2800,birth,20,91.6,111.5,returning_reid,,,,20,4.5,5,0,1,1
2803,birth,23,17.9,57.3,genuine,20,90.8,0,22,146.3,8,0,2,2
2825,death,23,19.1,57.2,age23_hits5,,,,,,,,1,2
2827,recover,23,17.7,57.3,hidden2f,,,,,,2,,2,1
2836,death,23,17.7,57.3,age10_hits1,,,,,,,,1,2
2898,exit,20,80.3,132.0,exit,,,,,,,,0,1
2898,death,20,80.3,132.0,age99_hits78,,,,,,,,0,1
2900,birth,24,152.5,116.6,genuine,,,,20,73.9,2,0,1,1
2907,birth,25,80.0,103.5,returning,,,,20,28.5,9,0,2,2
2907,birth,26,17.9,57.7,genuine,,,,20,97.0,9,0,2,3
2909,death,24,152.5,116.6,age10_hits1,,,,,,,,1,3
2922,death,26,17.5,58.0,age16_hits5,,,,,,,,1,2
2923,recover,26,17.8,57.9,hidden1f,,,,,,1,,2,1
2932,death,26,17.8,57.9,age10_hits1,,,,,,,,1,2
2947,birth,26,18.0,57.7,returning_reid,25,40.5,1,26,0.3,15,1,1,2
2961,death,26,18.1,57.8,age15_hits2,,,,,,,,1,2
2975,exit,25,207.3,83.5,exit,,,,,,,,0,1
2975,death,25,207.3,83.5,age69_hits46,,,,,,,,0,1
2985,birth,27,142.9,116.5,genuine,,,,25,72.3,10,0,1,1
2994,death,27,142.9,116.5,age10_hits1,,,,,,,,0,1
3003,recover,26,17.6,57.9,hidden42f,,,,,,42,,1,0
3014,death,26,18.3,57.3,age12_hits3,,,,,,,,0,1
3063,recover,26,18.2,57.3,hidden49f,,,,,,49,,1,0
3082,death,26,18.5,57.4,age20_hits3,,,,,,,,0,1
3084,recover,26,17.7,57.5,hidden2f,,,,,,2,,1,0
3118,death,26,17.4,57.9,age35_hits9,,,,,,,,0,1
3121,recover,26,18.2,57.7,hidden3f,,,,,,3,,1,0
3133,death,26,15.8,58.1,age13_hits2,,,,,,,,0,1
3154,birth,28,152.9,117.1,genuine,,,,26,147.9,36,0,1,1
3163,death,28,152.9,117.1,age10_hits1,,,,,,,,0,1
3189,recover,26,17.7,57.4,hidden56f,,,,,,56,,1,0
3195,birth,29,145.1,25.7,genuine,26,131.6,2,28,91.7,32,0,1,2
3252,death,26,17.2,57.6,age64_hits40,,,,,,,,0,2
3257,recover,26,17.0,57.6,hidden5f,,,,,,5,,2,1
3266,death,26,17.0,57.6,age10_hits1,,,,,,,,1,2
3268,birth,30,135.3,112.5,genuine,29,90.3,0,26,130.2,16,0,2,2
3271,birth,26,17.2,57.8,returning_reid,29,112.9,0,26,0.2,19,0,3,3
3281,death,26,17.1,58.7,age11_hits2,,,,,,,,1,3
3288,exit,30,156.9,116.6,exit,,,,,,,,1,2
3288,death,30,156.9,116.6,age21_hits12,,,,,,,,1,2
3289,recover,26,17.4,57.8,hidden8f,,,,,,8,,2,1
3317,exit,29,156.0,29.0,exit,,,,,,,,1,2
3317,death,29,156.0,29.0,age123_hits93,,,,,,,,1,2
3332,death,26,18.9,57.9,age44_hits30,,,,,,,,0,1
3340,recover,26,17.2,57.6,hidden8f,,,,,,8,,1,0
3357,birth,31,152.8,116.3,genuine,26,147.5,0,29,87.4,40,0,2,2
3366,death,31,152.8,116.3,age10_hits1,,,,,,,,0,2
3385,death,26,17.5,57.3,age46_hits20,,,,,,,,0,1
3389,recover,26,17.8,57.7,hidden4f,,,,,,4,,1,0
3407,death,26,17.3,57.3,age19_hits5,,,,,,,,0,1
3431,recover,26,17.8,57.1,hidden24f,,,,,,24,,1,0
3477,death,26,17.4,57.9,age47_hits23,,,,,,,,0,1
3479,recover,26,18.0,57.5,hidden2f,,,,,,2,,1,0
3496,death,26,16.9,57.3,age18_hits7,,,,,,,,0,1
3497,recover,26,17.8,57.4,hidden1f,,,,,,1,,1,0
3507,death,26,15.3,59.4,age11_hits2,,,,,,,,0,1
3512,recover,26,17.7,57.7,hidden5f,,,,,,5,,1,0
3531,death,26,19.1,56.7,age20_hits3,,,,,,,,0,1
3557,recover,26,16.7,57.9,hidden26f,,,,,,26,,1,0
3560,birth,32,145.4,26.6,genuine,,,,26,129.9,29,0,2,2
3569,death,26,19.4,56.8,age13_hits2,,,,,,,,1,2
3571,recover,26,17.7,57.5,hidden2f,,,,,,2,,2,1
3585,death,26,18.3,57.3,age15_hits3,,,,,,,,1,2
3591,recover,26,17.5,58.0,hidden6f,,,,,,6,,2,1
3609,death,26,18.9,57.3,age19_hits9,,,,,,,,0,2
3741,birth,33,144.8,27.5,gate_miss,32,40.6,0,,,,1,2,2
3762,birth,34,152.5,116.4,genuine,33,90.3,0,,,,0,2,3
3762,death,32,104.9,22.5,age203_hits189,,,,,,,,2,3
3770,recover,32,138.9,28.1,hidden8f,33,,,,,8,,2,2
3771,death,34,152.5,116.4,age10_hits1,,,,,,,,2,3
3826,exit,32,139.9,31.2,exit,,,,,,,,1,2
3826,death,32,139.9,31.2,age57_hits42,,,,,,,,1,2
3837,birth,32,140.0,31.1,returning_reid,33,31.7,0,32,0.1,11,1,2,2
3848,death,32,139.6,32.1,age12_hits3,,,,,,,,1,2
3854,recover,26,18.1,57.8,hidden245f,,,,,,245,,2,1
3863,death,26,18.1,57.8,age10_hits1,,,,,,,,1,2
3904,birth,26,17.7,57.6,returning_reid,33,124.9,0,26,0.4,41,0,2,2
3914,death,26,19.1,57.0,age11_hits2,,,,,,,,1,2
3916,recover,26,17.8,57.6,hidden2f,,,,,,2,,2,1
3934,death,26,17.8,57.4,age19_hits5,,,,,,,,1,2
3967,recover,26,18.0,57.5,hidden33f,,,,,,33,,2,1
3977,death,26,18.9,56.8,age11_hits2,,,,,,,,1,2
3981,recover,32,108.9,20.7,hidden133f,33,,,,,133,,2,1
4001,recover,26,18.2,57.6,hidden24f,,,,,,24,,3,2
4017,death,26,17.3,57.0,age17_hits4,,,,,,,,2,3
4024,recover,26,18.3,57.3,hidden7f,,,,,,7,,3,2
4064,death,26,18.1,57.5,age41_hits22,,,,,,,,2,3
4069,recover,26,17.9,57.4,hidden5f,,,,,,5,,3,2
4139,death,26,19.7,57.1,age71_hits38,,,,,,,,2,3
4153,recover,26,17.8,57.2,hidden14f,,,,,,14,,2,2
4158,exit,32,164.2,31.1,exit,,,,,,,,2,3
4158,death,32,164.2,31.1,age178_hits144,,,,,,,,2,3
4169,death,26,18.7,58.3,age17_hits8,,,,,,,,1,2
4174,recover,26,18.0,57.5,hidden5f,,,,,,5,,2,1
4186,death,26,18.1,57.2,age13_hits4,,,,,,,,1,2
4191,recover,26,18.3,57.3,hidden5f,,,,,,5,,2,1
4201,death,26,20.3,57.1,age11_hits2,,,,,,,,1,2
4202,recover,26,17.7,57.7,hidden1f,,,,,,1,,2,1
4211,death,26,17.7,57.7,age10_hits1,,,,,,,,1,2
4227,birth,26,18.5,57.2,returning_reid,33,121.7,0,26,0.4,41,0,2,2
4243,death,26,18.4,57.8,age17_hits7,,,,,,,,1,2
4304,recover,26,18.4,57.1,hidden61f,,,,,,61,,2,1
4314,death,26,26.8,56.8,age11_hits2,,,,,,,,1,2
4359,recover,26,18.1,57.2,hidden45f,,,,,,45,,2,1
4369,death,26,17.2,58.7,age11_hits2,,,,,,,,1,2
4411,recover,26,18.0,57.5,hidden42f,,,,,,42,,2,1
4420,death,26,18.0,57.5,age10_hits1,,,,,,,,1,2
4446,birth,26,18.0,57.7,returning_reid,33,122.3,0,26,0.2,26,0,2,2
4467,death,26,17.6,56.5,age22_hits9,,,,,,,,1,2
4545,recover,26,18.1,57.6,hidden78f,,,,,,78,,2,1
4553,birth,35,151.1,107.0,gate_miss,33,78.8,0,,,,0,2,3
4592,death,26,18.3,57.3,age48_hits17,,,,,,,,2,3
4593,birth,36,137.2,29.2,duplicate_promoted,33,18.8,0,26,122.1,1,1,3,3
4597,recover,26,17.8,57.5,hidden5f,,,,,,5,,4,3
4610,death,26,15.1,58.6,age14_hits3,,,,,,,,3,4
4642,recover,26,17.6,57.4,hidden32f,,,,,,32,,3,3
4663,exit,35,152.4,116.7,exit,,,,,,,,1,4
4663,death,35,152.4,116.7,age111_hits89,,,,,,,,1,4
4664,birth,37,122.4,112.7,returning,36,84.7,0,35,30.3,1,0,2,4
4667,death,26,18.7,57.7,age26_hits8,,,,,,,,3,4
4680,recover,26,18.1,57.3,hidden13f,,,,,,13,,4,3
4734,exit,37,198.3,102.1,exit,,,,,,,,3,4
4734,death,37,198.3,102.1,age71_hits53,,,,,,,,3,4
4744,death,26,17.8,57.2,age65_hits28,,,,,,,,1,3
4751,recover,26,17.9,57.3,hidden7f,,,,,,7,,2,2
4770,death,26,17.6,57.4,age20_hits5,,,,,,,,2,3
4778,recover,26,17.9,57.2,hidden8f,,,,,,8,,3,2
4804,death,26,17.6,58.5,age27_hits12,,,,,,,,2,3
4808,recover,26,18.0,57.4,hidden4f,,,,,,4,,3,2
4818,death,26,19.0,57.4,age11_hits2,,,,,,,,2,3
4822,recover,26,17.5,57.4,hidden4f,,,,,,4,,3,2
4831,death,26,17.5,57.4,age10_hits1,,,,,,,,2,3
4849,birth,26,17.8,57.2,returning_reid,33,98.8,0,26,0.3,18,0,3,3
4858,death,26,17.8,57.2,age10_hits1,,,,,,,,1,3
4859,death,33,110.4,22.4,age1119_hits1039,,,,,,,,1,2
4865,birth,26,17.7,57.4,returning_reid,36,122.3,0,26,0.2,7,0,2,2
4869,recover,33,110.2,23.2,hidden10f,36,,,,,10,,2,2
4876,birth,38,155.8,29.8,duplicate_promoted,36,19.0,0,33,46.0,17,2,2,4
4876,death,26,18.1,57.6,age12_hits3,,,,,,,,2,4
4885,recover,26,17.6,57.5,hidden9f,,,,,,9,,4,3
4909,exit,36,33.1,0.4,exit,,,,,,,,2,4
4909,death,36,33.1,0.4,age317_hits308,,,,,,,,2,4
4915,birth,39,111.3,21.7,duplicate_promoted,38,17.6,0,36,81.1,6,2,4,4
4925,death,26,16.9,57.6,age41_hits13,,,,,,,,4,4
4927,birth,40,155.6,49.9,duplicate_promoted,33,28.0,0,36,132.1,18,2,4,4
4961,exit,39,165.9,32.6,exit,,,,,,,,2,4
4961,death,39,165.9,32.6,age47_hits37,,,,,,,,2,4
4963,exit,38,21.2,59.1,exit,,,,,,,,2,3
4963,death,38,21.2,59.1,age88_hits67,,,,,,,,2,3
4972,recover,26,17.6,57.7,hidden47f,38,,,,,47,,3,2
4982,death,26,17.2,58.5,age11_hits2,,,,,,,,1,3
4986,exit,40,-25.3,126.1,exit,,,,,,,,1,2
4986,death,40,-25.3,126.1,age60_hits41,,,,,,,,1,2
5036,recover,26,18.1,57.3,hidden54f,,,,,,54,,2,1
5045,death,26,18.1,57.3,age10_hits1,,,,,,,,1,2
5048,birth,26,18.8,57.0,returning_reid,33,121.4,0,26,0.7,3,0,2,2
5347,birth,41,27.4,44.1,duplicate_promoted,26,10.8,0,,,,1,3,3
5381,death,41,27.3,44.3,age35_hits13,,,,,,,,2,3
5388,recover,41,27.0,44.0,hidden7f,26,,,,,7,,3,2
5406,death,41,26.7,44.0,age19_hits6,,,,,,,,2,3
5409,recover,41,26.9,44.1,hidden3f,26,,,,,3,,3,2
5465,death,41,28.2,43.3,age57_hits35,,,,,,,,2,3
5473,recover,41,28.1,43.7,hidden8f,26,,,,,8,,3,2
5484,death,41,29.4,43.2,age12_hits3,,,,,,,,2,3
5505,recover,41,28.7,43.3,hidden21f,26,,,,,21,,3,2
5530,exit,41,29.5,42.5,exit,,,,,,,,2,3
5530,death,41,29.5,42.5,age26_hits17,,,,,,,,2,3
5546,birth,41,28.0,43.6,duplicate_promoted_reid,26,16.2,0,41,1.8,16,1,3,3
5657,death,41,28.6,42.8,age112_hits74,,,,,,,,2,3
5678,recover,41,36.1,36.4,hidden21f,26,,,,,21,,3,2
5688,exit,26,26.5,43.1,exit,,,,,,,,2,3
5688,death,26,26.5,43.1,age641_hits573,,,,,,,,2,3
5714,birth,26,26.8,44.1,duplicate_promoted_reid,41,11.9,0,26,1.0,26,1,3,3
5761,exit,26,23.5,42.8,exit,,,,,,,,2,3
5761,death,26,23.5,42.8,age48_hits30,,,,,,,,2,3
5769,birth,26,27.9,43.1,duplicate_promoted_reid,41,10.7,0,26,4.4,8,1,3,3
5830,exit,41,27.4,42.9,exit,,,,,,,,2,3
5830,death,41,27.4,42.9,age153_hits130,,,,,,,,2,3
5838,birth,41,28.0,43.4,duplicate_promoted_reid,26,10.7,0,41,0.8,8,1,3,3
5877,death,41,26.5,43.6,age40_hits24,,,,,,,,2,3
5901,recover,41,37.0,38.4,hidden24f,26,,,,,24,,3,2
5919,exit,26,8.8,70.9,exit,,,,,,,,2,3
5919,death,26,8.8,70.9,age151_hits119,,,,,,,,2,3
5931,birth,42,27.9,43.5,duplicate_promoted,41,9.3,0,26,33.5,12,1,3,3
5946,death,42,26.4,44.6,age16_hits4,,,,,,,,2,3
5963,recover,42,27.4,43.8,hidden17f,41,,,,,17,,3,2
5973,death,42,28.3,44.0,age11_hits2,,,,,,,,2,3
5987,recover,42,27.2,43.7,hidden14f,41,,,,,14,,3,2
6056,death,42,27.4,43.2,age70_hits41,,,,,,,,1,3
6140,recover,42,36.7,36.7,hidden84f,41,,,,,84,,2,2
6148,birth,43,18.1,57.1,duplicate_promoted,42,27.8,0,,,,1,3,4
6148,exit,41,-34.3,124.1,exit,,,,,,,,3,4
6148,death,41,-34.3,124.1,age248_hits213,,,,,,,,3,4
6161,death,43,17.9,57.3,age14_hits5,,,,,,,,2,3
