timestamp,frame,mode,view,n_det,background,threshold,cx,cy,area_px,val_max,aspect,extent,peaks,std_c,skin_px,priority,note
2026-08-21T14:58:41.393,43,RAD,horizontal,1,23.36,25.86,74.6,21.6,15,29.52,1.00,0.94,1,1.18,0,0,horizontal best
2026-08-21T14:58:41.519,44,RAD,horizontal,1,23.39,25.89,74.6,21.6,15,29.63,1.00,0.94,1,1.18,0,0,horizontal best
2026-08-21T14:58:41.616,45,RAD,horizontal,1,23.39,25.89,74.6,21.6,15,29.63,1.00,0.94,1,1.21,0,0,horizontal best
2026-08-21T14:58:41.746,46,RAD,horizontal,1,23.39,25.89,74.5,21.4,13,29.68,1.00,0.81,1,1.21,0,0,horizontal best
2026-08-21T14:58:41.841,47,RAD,horizontal,1,23.41,25.91,74.5,21.4,13,29.68,1.00,0.81,1,1.22,0,0,horizontal best
2026-08-21T14:58:41.970,48,RAD,horizontal,1,23.41,25.91,74.5,21.4,12,29.59,1.00,0.75,1,1.25,0,0,horizontal best
2026-08-21T14:58:42.097,49,RAD,horizontal,1,23.41,25.91,74.6,21.4,12,29.59,1.00,0.75,1,1.25,0,0,horizontal best
2026-08-21T14:58:42.191,50,RAD,horizontal,1,23.39,25.89,74.6,21.4,12,29.57,1.00,0.75,1,1.25,0,0,horizontal best
2026-08-21T14:58:42.323,51,RAD,horizontal,1,23.39,25.89,74.6,21.4,12,29.52,1.00,0.75,1,1.24,0,0,horizontal best
2026-08-21T14:58:42.417,52,RAD,horizontal,1,23.41,25.91,74.6,21.4,12,29.52,1.00,0.75,1,1.23,0,0,horizontal best
2026-08-21T14:58:42.544,53,RAD,horizontal,1,23.39,25.89,74.6,21.4,12,29.52,1.00,0.75,1,1.22,0,0,horizontal best
2026-08-21T14:58:42.640,54,RAD,horizontal,1,23.39,25.89,74.6,21.4,12,29.48,1.00,0.75,1,1.21,0,0,horizontal best
2026-08-21T14:58:42.772,55,RAD,horizontal,1,23.41,25.91,74.6,21.4,12,29.48,1.00,0.75,1,1.22,0,0,horizontal best
2026-08-21T14:58:42.863,56,RAD,horizontal,1,23.43,25.93,74.6,21.4,12,29.50,1.00,0.75,1,1.23,0,0,horizontal best
2026-08-21T14:58:42.991,57,RAD,horizontal,1,23.41,25.91,74.6,21.4,12,29.50,1.00,0.75,1,1.22,0,0,horizontal best
2026-08-21T14:58:43.115,58,RAD,horizontal,1,23.41,25.91,74.6,21.4,12,29.50,1.00,0.75,1,1.22,0,0,horizontal best
2026-08-21T14:58:43.210,59,RAD,horizontal,1,23.41,25.91,74.6,21.4,12,29.50,1.00,0.75,1,1.22,0,0,horizontal best
2026-08-21T14:58:43.342,60,RAD,horizontal,1,23.39,25.89,74.6,21.4,12,29.45,1.00,0.75,1,1.19,0,0,horizontal best
2026-08-21T14:58:43.441,61,RAD,horizontal,1,23.39,25.89,74.6,21.4,12,29.41,1.00,0.75,1,1.19,0,0,horizontal best
2026-08-21T14:58:43.569,62,RAD,horizontal,2,23.39,25.89,74.6,21.4,12,29.39,1.00,0.75,1,1.19,0,0,horizontal best
2026-08-21T14:58:43.569,62,RAD,horizontal,2,23.39,25.89,84.9,104.7,392,31.15,0.00,0.00,14,1.03,0,0,horizontal best
2026-08-21T14:58:43.666,63,RAD,horizontal,2,23.39,25.89,74.6,21.4,12,29.39,1.00,0.75,1,1.19,0,0,horizontal best
2026-08-21T14:58:43.666,63,RAD,horizontal,2,23.39,25.89,82.8,106.2,463,31.74,0.73,0.70,13,0.92,0,0,horizontal best
2026-08-21T14:58:43.792,64,RAD,horizontal,2,23.39,25.89,74.6,21.4,12,29.32,1.00,0.75,1,1.18,0,0,horizontal best
2026-08-21T14:58:43.792,64,RAD,horizontal,2,23.39,25.89,81.5,106.1,724,31.59,0.00,0.00,15,1.09,0,0,horizontal best
2026-08-21T14:58:43.927,65,RAD,horizontal,2,23.39,25.89,74.6,21.4,12,29.32,1.00,0.75,1,1.18,0,0,horizontal best
2026-08-21T14:58:43.927,65,RAD,horizontal,2,23.39,25.89,79.9,103.9,693,31.55,0.00,0.00,13,1.06,0,0,horizontal best
2026-08-21T14:58:44.018,66,RAD,horizontal,2,23.39,25.89,74.6,21.4,12,29.32,1.00,0.75,1,1.18,0,0,horizontal best
2026-08-21T14:58:44.018,66,RAD,horizontal,2,23.39,25.89,78.9,101.6,661,31.94,0.00,0.00,13,1.05,0,0,horizontal best
2026-08-21T14:58:44.149,67,RAD,horizontal,2,23.39,25.89,74.6,21.4,12,29.32,1.00,0.75,1,1.18,0,0,horizontal best
2026-08-21T14:58:44.149,67,RAD,horizontal,2,23.39,25.89,78.9,100.1,675,31.91,0.00,0.00,15,1.05,0,0,horizontal best
2026-08-21T14:58:44.243,68,RAD,horizontal,2,23.39,25.89,74.6,21.4,12,29.30,1.00,0.75,1,1.17,0,0,horizontal best
2026-08-21T14:58:44.243,68,RAD,horizontal,2,23.39,25.89,79.3,99.4,680,31.72,0.00,0.00,19,1.03,0,0,horizontal best
2026-08-21T14:58:44.375,69,RAD,horizontal,2,23.39,25.89,74.6,21.4,12,29.30,1.00,0.75,1,1.16,0,0,horizontal best
2026-08-21T14:58:44.375,69,RAD,horizontal,2,23.39,25.89,80.1,99.8,668,31.48,1.03,0.63,15,1.00,0,0,horizontal best
2026-08-21T14:58:44.467,70,RAD,horizontal,2,23.39,25.89,74.6,21.4,12,29.30,1.00,0.75,1,1.17,0,0,horizontal best
2026-08-21T14:58:44.467,70,RAD,horizontal,2,23.39,25.89,81.0,99.9,668,31.44,1.03,0.63,15,1.04,0,0,horizontal best
2026-08-21T14:58:44.594,71,RAD,horizontal,2,23.39,25.89,74.6,21.4,12,29.30,1.00,0.75,1,1.16,0,0,horizontal best
2026-08-21T14:58:44.594,71,RAD,horizontal,2,23.39,25.89,83.6,98.7,594,31.81,0.81,0.71,9,0.92,0,0,horizontal best
2026-08-21T14:58:44.689,72,RAD,horizontal,2,23.39,25.89,74.6,21.4,12,29.28,1.00,0.75,1,1.16,0,0,horizontal best
2026-08-21T14:58:44.689,72,RAD,horizontal,2,23.39,25.89,87.4,97.6,557,31.13,0.81,0.72,11,0.94,0,0,horizontal best
2026-08-21T14:58:44.818,73,RAD,horizontal,2,23.41,25.91,74.6,21.4,12,29.32,1.00,0.75,1,1.17,0,0,horizontal best
2026-08-21T14:58:44.818,73,RAD,horizontal,2,23.41,25.91,90.8,96.7,560,31.52,0.83,0.80,12,0.96,0,0,horizontal best
2026-08-21T14:58:44.948,74,RAD,horizontal,2,23.41,25.91,74.6,21.4,12,29.30,1.00,0.75,1,1.15,0,0,horizontal best
2026-08-21T14:58:44.948,74,RAD,horizontal,2,23.41,25.91,93.8,96.9,588,31.52,1.17,0.60,12,1.02,0,0,horizontal best
2026-08-21T14:58:45.042,75,RAD,horizontal,2,23.43,25.93,74.6,21.4,12,29.41,1.00,0.75,1,1.16,0,0,horizontal best
2026-08-21T14:58:45.042,75,RAD,horizontal,2,23.43,25.93,96.2,96.5,599,31.50,1.30,0.63,10,1.15,0,0,horizontal best
2026-08-21T14:58:45.172,76,RAD,horizontal,2,23.43,25.93,74.6,21.4,12,29.41,1.00,0.75,1,1.16,0,0,horizontal best
2026-08-21T14:58:45.172,76,RAD,horizontal,2,23.43,25.93,97.7,96.0,622,31.74,1.21,0.61,10,1.22,0,0,horizontal best
2026-08-21T14:58:45.266,77,RAD,horizontal,2,23.43,25.93,74.6,21.4,12,29.41,1.00,0.75,1,1.16,0,0,horizontal best
2026-08-21T14:58:45.266,77,RAD,horizontal,2,23.43,25.93,98.1,96.0,626,31.33,1.21,0.66,9,1.19,0,0,horizontal best
2026-08-21T14:58:45.396,78,RAD,horizontal,2,23.43,25.93,74.6,21.4,12,29.41,1.00,0.75,1,1.16,0,0,horizontal best
2026-08-21T14:58:45.396,78,RAD,horizontal,2,23.43,25.93,97.7,96.2,633,31.39,1.18,0.69,11,1.10,0,0,horizontal best
2026-08-21T14:58:45.491,79,RAD,horizontal,2,23.41,25.91,74.6,21.4,12,29.41,1.00,0.75,1,1.15,0,0,horizontal best
2026-08-21T14:58:45.491,79,RAD,horizontal,2,23.41,25.91,97.0,96.0,631,31.39,1.14,0.66,11,1.00,0,0,horizontal best
2026-08-21T14:58:45.619,80,RAD,horizontal,2,23.41,25.91,74.6,21.4,12,29.39,1.00,0.75,1,1.15,0,0,horizontal best
2026-08-21T14:58:45.619,80,RAD,horizontal,2,23.41,25.91,96.2,95.9,631,31.52,1.14,0.66,12,0.98,0,0,horizontal best
2026-08-21T14:58:45.749,81,RAD,horizontal,2,23.43,25.93,74.6,21.4,12,29.37,1.00,0.75,1,1.15,0,0,horizontal best
2026-08-21T14:58:45.749,81,RAD,horizontal,2,23.43,25.93,95.6,96.3,667,31.59,1.10,0.72,13,1.04,0,0,horizontal best
2026-08-21T14:58:45.841,82,RAD,horizontal,2,23.41,25.91,74.6,21.4,12,29.34,1.00,0.75,1,1.15,0,0,horizontal best
2026-08-21T14:58:45.841,82,RAD,horizontal,2,23.41,25.91,95.2,96.1,638,31.37,0.97,0.73,12,1.02,0,0,horizontal best
2026-08-21T14:58:45.970,83,RAD,horizontal,2,23.41,25.91,74.6,21.4,12,29.32,1.00,0.75,1,1.15,0,0,horizontal best
2026-08-21T14:58:45.970,83,RAD,horizontal,2,23.41,25.91,94.8,96.1,656,31.41,1.00,0.73,14,1.07,0,0,horizontal best
2026-08-21T14:58:46.067,84,RAD,horizontal,2,23.41,25.91,74.6,21.4,12,29.32,1.00,0.75,1,1.16,0,0,horizontal best
2026-08-21T14:58:46.067,84,RAD,horizontal,2,23.41,25.91,94.3,96.3,659,31.46,0.97,0.76,13,1.05,0,0,horizontal best
2026-08-21T14:58:46.192,85,RAD,horizontal,2,23.39,25.89,74.6,21.4,12,29.32,1.00,0.75,1,1.09,0,0,horizontal best
2026-08-21T14:58:46.192,85,RAD,horizontal,2,23.39,25.89,93.6,96.4,644,31.68,1.00,0.77,12,1.00,0,0,horizontal best
