frame,event,id,x,y,cause,near_track,near_dist,near_misses,ghost_id,ghost_dist,ghost_age,n_within_2gate,n_dets,n_tracks
2098,birth,17,140.3,11.0,returning_reid,,,,17,1.6,7,0,1,1
2108,exit,17,138.4,10.3,exit,,,,,,,,0,1
2108,death,17,138.4,10.3,age11_hits2,,,,,,,,0,1
2114,birth,17,139.7,11.1,returning_reid,,,,17,1.5,6,0,1,1
2136,exit,17,139.8,10.7,exit,,,,,,,,0,1
2136,death,17,139.8,10.7,age23_hits4,,,,,,,,0,1
2160,birth,17,140.3,11.2,returning_reid,,,,17,0.7,24,0,1,1
2182,exit,17,140.5,11.2,exit,,,,,,,,0,1
2182,death,17,140.5,11.2,age23_hits6,,,,,,,,0,1
2183,birth,17,140.2,11.0,returning_reid,,,,17,0.4,1,0,1,1
2201,exit,17,138.2,11.0,exit,,,,,,,,0,1
2201,death,17,138.2,11.0,age19_hits4,,,,,,,,0,1
2211,birth,17,139.6,11.1,returning_reid,,,,17,1.4,10,0,1,1
2223,exit,17,139.7,11.4,exit,,,,,,,,0,1
2223,death,17,139.7,11.4,age13_hits4,,,,,,,,0,1
2248,birth,17,140.2,11.1,returning_reid,,,,17,0.6,25,0,1,1
2263,exit,17,139.8,11.1,exit,,,,,,,,0,1
2263,death,17,139.8,11.1,age16_hits6,,,,,,,,0,1
2291,birth,17,140.1,11.0,returning_reid,,,,17,0.3,28,0,1,1
2301,exit,17,140.3,11.1,exit,,,,,,,,0,1
2301,death,17,140.3,11.1,age11_hits2,,,,,,,,0,1
2341,birth,17,140.0,11.0,returning_reid,,,,17,0.4,40,0,1,1
2351,exit,17,140.4,10.8,exit,,,,,,,,0,1
2351,death,17,140.4,10.8,age11_hits2,,,,,,,,0,1
2352,birth,17,140.1,11.0,returning_reid,,,,17,0.3,1,0,1,1
2378,exit,17,139.6,10.9,exit,,,,,,,,0,1
2378,death,17,139.6,10.9,age27_hits10,,,,,,,,0,1
2389,birth,17,140.0,10.9,returning_reid,,,,17,0.5,11,0,1,1
2430,exit,17,139.0,11.0,exit,,,,,,,,0,1
2430,death,17,139.0,11.0,age42_hits12,,,,,,,,0,1
2431,birth,17,139.5,11.0,returning_reid,,,,17,0.6,1,0,1,1
2455,birth,18,34.8,25.2,genuine,17,106.3,0,,,,0,2,2
2472,death,18,35.1,25.2,age18_hits3,,,,,,,,0,2
2475,exit,17,140.6,11.2,exit,,,,,,,,0,1
2475,death,17,140.6,11.2,age45_hits14,,,,,,,,0,1
2482,birth,17,140.1,10.9,returning_reid,,,,17,0.6,7,0,1,1
2503,exit,17,140.8,10.0,exit,,,,,,,,0,1
2503,death,17,140.8,10.0,age22_hits9,,,,,,,,0,1
2518,birth,17,140.3,10.7,returning_reid,,,,17,0.9,15,0,1,1
2534,exit,17,139.5,10.6,exit,,,,,,,,0,1
2534,death,17,139.5,10.6,age17_hits3,,,,,,,,0,1
2536,birth,17,140.1,11.0,returning_reid,,,,17,0.8,2,0,1,1
2545,death,17,140.1,11.0,age10_hits1,,,,,,,,0,1
2572,birth,17,139.5,11.0,returning_reid,,,,17,0.7,27,0,1,1
2588,exit,17,139.7,11.1,exit,,,,,,,,0,1
2588,death,17,139.7,11.1,age17_hits6,,,,,,,,0,1
2596,birth,17,140.0,11.1,returning_reid,,,,17,0.3,8,0,1,1
2613,exit,17,138.5,11.4,exit,,,,,,,,0,1
2613,death,17,138.5,11.4,age18_hits6,,,,,,,,0,1
2614,birth,17,140.4,11.0,returning_reid,,,,17,1.9,1,0,1,1
2630,exit,17,140.6,11.1,exit,,,,,,,,0,1
2630,death,17,140.6,11.1,age17_hits6,,,,,,,,0,1
2631,birth,17,140.1,11.0,returning_reid,,,,17,0.5,1,0,1,1
2657,exit,17,140.4,10.8,exit,,,,,,,,0,1
2657,death,17,140.4,10.8,age27_hits9,,,,,,,,0,1
2658,birth,17,140.0,11.0,returning_reid,,,,17,0.4,1,0,1,1
2706,exit,17,140.9,11.1,exit,,,,,,,,0,1
2706,death,17,140.9,11.1,age49_hits15,,,,,,,,0,1
2711,birth,17,140.1,10.9,returning_reid,,,,17,0.9,5,0,1,1
2724,exit,17,139.6,11.2,exit,,,,,,,,0,1
2724,death,17,139.6,11.2,age14_hits3,,,,,,,,0,1
2749,birth,17,140.0,10.9,returning_reid,,,,17,0.5,25,0,1,1
2771,birth,19,35.0,25.2,genuine,17,106.0,0,,,,0,2,2
2782,exit,17,140.2,11.0,exit,,,,,,,,0,2
2782,death,17,140.2,11.0,age34_hits21,,,,,,,,0,2
2783,death,19,34.5,25.8,age13_hits3,,,,,,,,0,1
2792,birth,17,140.0,11.0,returning_reid,,,,17,0.2,10,0,1,1
2810,exit,17,140.1,11.1,exit,,,,,,,,0,1
2810,death,17,140.1,11.1,age19_hits6,,,,,,,,0,1
2829,birth,17,140.1,11.0,returning_reid,,,,17,0.1,19,0,1,1
2840,birth,20,34.9,25.2,genuine,17,105.6,0,,,,0,2,2
2854,death,20,34.9,25.0,age15_hits4,,,,,,,,1,2
2873,exit,17,140.2,10.6,exit,,,,,,,,0,1
2873,death,17,140.2,10.6,age45_hits15,,,,,,,,0,1
2875,birth,17,140.2,10.9,returning_reid,,,,17,0.3,2,0,1,1
2885,exit,17,140.0,11.2,exit,,,,,,,,0,1
2885,death,17,140.0,11.2,age11_hits2,,,,,,,,0,1
2906,birth,17,139.6,10.9,returning_reid,,,,17,0.5,21,0,1,1
2998,exit,17,140.2,10.5,exit,,,,,,,,0,1
2998,death,17,140.2,10.5,age93_hits27,,,,,,,,0,1
3025,birth,17,140.1,11.1,returning_reid,,,,17,0.6,27,0,1,1
3043,exit,17,139.4,10.8,exit,,,,,,,,0,1
3043,death,17,139.4,10.8,age19_hits5,,,,,,,,0,1
3046,birth,17,140.2,11.0,returning_reid,,,,17,0.9,3,0,1,1
3055,death,17,140.2,11.0,age10_hits1,,,,,,,,0,1
3114,birth,21,140.3,10.9,genuine,,,,,,,0,1,1
3154,exit,21,140.7,11.1,exit,,,,,,,,0,1
3154,death,21,140.7,11.1,age41_hits9,,,,,,,,0,1
3155,birth,21,140.0,11.1,returning_reid,,,,21,0.7,1,0,1,1
3164,death,21,140.0,11.1,age10_hits1,,,,,,,,0,1
3211,birth,22,140.2,11.0,genuine,,,,,,,0,1,1
3223,exit,22,140.7,10.5,exit,,,,,,,,0,1
3223,death,22,140.7,10.5,age13_hits3,,,,,,,,0,1
3232,birth,22,140.2,10.8,returning_reid,,,,22,0.6,9,0,1,1
3247,exit,22,139.6,10.9,exit,,,,,,,,0,1
3247,death,22,139.6,10.9,age16_hits7,,,,,,,,0,1
3272,birth,22,140.2,11.0,returning_reid,,,,22,0.6,25,0,1,1
3293,exit,22,138.8,10.9,exit,,,,,,,,0,1
3293,death,22,138.8,10.9,age22_hits3,,,,,,,,0,1
3323,birth,22,140.1,10.8,returning_reid,,,,22,1.3,30,0,1,1
3336,exit,22,139.6,10.9,exit,,,,,,,,0,1
3336,death,22,139.6,10.9,age14_hits5,,,,,,,,0,1
3364,birth,22,140.3,10.8,returning_reid,,,,22,0.7,28,0,1,1
3386,exit,22,139.8,10.8,exit,,,,,,,,0,1
3386,death,22,139.8,10.8,age23_hits5,,,,,,,,0,1
3401,birth,22,140.2,10.8,returning_reid,,,,22,0.4,15,0,1,1
3420,exit,22,140.0,10.5,exit,,,,,,,,0,1
3420,death,22,140.0,10.5,age20_hits7,,,,,,,,0,1
3451,birth,22,140.2,11.0,returning_reid,,,,22,0.5,31,0,1,1
3481,exit,22,140.1,11.2,exit,,,,,,,,0,1
3481,death,22,140.1,11.2,age31_hits18,,,,,,,,0,1
3486,birth,22,140.4,10.9,returning_reid,,,,22,0.5,5,0,1,1
3515,exit,22,140.4,11.0,exit,,,,,,,,0,1
3515,death,22,140.4,11.0,age30_hits19,,,,,,,,0,1
3517,birth,22,140.2,11.0,returning_reid,,,,22,0.3,2,0,1,1
3574,exit,22,140.2,10.4,exit,,,,,,,,0,1
3574,death,22,140.2,10.4,age58_hits21,,,,,,,,0,1
3575,birth,22,140.4,10.9,returning_reid,,,,22,0.5,1,0,1,1
3593,exit,22,141.3,11.0,exit,,,,,,,,0,1
3593,death,22,141.3,11.0,age19_hits7,,,,,,,,0,1
3596,birth,22,140.1,10.9,returning_reid,,,,22,1.2,3,0,1,1
3606,exit,22,141.1,10.7,exit,,,,,,,,0,1
3606,death,22,141.1,10.7,age11_hits2,,,,,,,,0,1
3607,birth,22,140.0,10.9,returning_reid,,,,22,1.1,1,0,1,1
3620,exit,22,139.9,10.8,exit,,,,,,,,0,1
3620,death,22,139.9,10.8,age14_hits2,,,,,,,,0,1
3623,birth,22,140.2,10.8,returning_reid,,,,22,0.3,3,0,1,1
3668,exit,22,140.3,10.7,exit,,,,,,,,0,1
3668,death,22,140.3,10.7,age46_hits21,,,,,,,,0,1
3670,birth,22,140.0,10.9,returning_reid,,,,22,0.4,2,0,1,1
3697,exit,22,139.3,11.1,exit,,,,,,,,0,1
3697,death,22,139.3,11.1,age28_hits9,,,,,,,,0,1
3698,birth,22,140.2,10.9,returning_reid,,,,22,0.9,1,0,1,1
3742,exit,22,140.2,11.1,exit,,,,,,,,0,1
3742,death,22,140.2,11.1,age45_hits19,,,,,,,,0,1
3745,birth,22,140.2,11.0,returning_reid,,,,22,0.1,3,0,1,1
3754,death,22,140.2,11.0,age10_hits1,,,,,,,,0,1
3759,birth,22,140.4,10.8,returning_reid,,,,22,0.2,5,0,1,1
3775,exit,22,139.8,11.2,exit,,,,,,,,0,1
3775,death,22,139.8,11.2,age17_hits2,,,,,,,,0,1
3784,birth,22,140.5,10.9,returning_reid,,,,22,0.8,9,0,1,1
3793,death,22,140.5,10.9,age10_hits1,,,,,,,,0,1
3799,birth,22,140.1,10.9,returning_reid,,,,22,0.4,6,0,1,1
3812,exit,22,141.0,10.7,exit,,,,,,,,0,1
3812,death,22,141.0,10.7,age14_hits4,,,,,,,,0,1
3814,birth,22,140.3,10.9,returning_reid,,,,22,0.6,2,0,1,1
3840,exit,22,139.6,11.1,exit,,,,,,,,0,1
3840,death,22,139.6,11.1,age27_hits15,,,,,,,,0,1
3843,birth,22,140.1,10.7,returning_reid,,,,22,0.6,3,0,1,1
3866,exit,22,139.6,11.3,exit,,,,,,,,0,1
3866,death,22,139.6,11.3,age24_hits11,,,,,,,,0,1
3870,birth,22,140.0,10.8,returning_reid,,,,22,0.6,4,0,1,1
3896,exit,22,140.5,11.1,exit,,,,,,,,0,1
3896,death,22,140.5,11.1,age27_hits7,,,,,,,,0,1
3898,birth,22,140.0,11.0,returning_reid,,,,22,0.4,2,0,1,1
3918,exit,22,139.8,11.1,exit,,,,,,,,0,1
3918,death,22,139.8,11.1,age21_hits7,,,,,,,,0,1
3924,birth,22,140.2,10.9,returning_reid,,,,22,0.4,6,0,1,1
3933,death,22,140.2,10.9,age10_hits1,,,,,,,,0,1
3934,birth,22,140.1,10.8,returning_reid,,,,22,0.1,1,0,1,1
3980,birth,23,47.4,115.2,genuine,22,139.6,3,,,,0,1,2
4005,exit,23,93.6,117.0,exit,,,,,,,,0,2
4005,death,23,93.6,117.0,age26_hits12,,,,,,,,0,2
4043,exit,22,139.8,11.0,exit,,,,,,,,0,1
4043,death,22,139.8,11.0,age110_hits47,,,,,,,,0,1
4052,birth,22,148.6,20.9,returning_reid,,,,22,13.2,9,0,1,1
4061,death,22,148.6,20.9,age10_hits1,,,,,,,,0,1
4087,birth,24,51.4,112.8,genuine,,,,22,133.7,26,0,1,1
4101,exit,24,0.9,84.2,exit,,,,,,,,0,1
4101,death,24,0.9,84.2,age15_hits5,,,,,,,,0,1
4108,birth,25,103.6,2.8,genuine,,,,24,131.0,7,0,1,1
4110,birth,26,3.1,40.5,returning,,,,24,43.7,9,0,1,2
4121,exit,25,109.8,5.6,exit,,,,,,,,0,2
4121,death,25,109.8,5.6,age14_hits2,,,,,,,,0,2
4126,birth,27,62.2,35.8,returning,26,58.3,0,25,56.3,5,1,2,2
4135,death,27,62.2,35.8,age10_hits1,,,,,,,,0,2
4150,exit,26,34.5,36.2,exit,,,,,,,,0,1
4150,death,26,34.5,36.2,age41_hits14,,,,,,,,0,1
4158,birth,28,4.7,40.1,returning,,,,26,30.0,8,0,1,1
